timestamp,run_id,rank,lat,lon,species,hsi_pct,phi,sst,chl,npp,do,depth_m,mld_m,z20_m,front_pct,eddy_pct,convergence_pct,cpue_index,cpue_ci_low,cpue_ci_high,gfw_density,hook_depth_optimal,distance_nm,eez
2026-02-26 03:03:55,20260226_030355,19,33.5000,136.2500,japanese_flying_squid,6,3.69,16.5,0.2521,1957,0.0,1386,28,0,0.907,0.0,0.0,4,3,6,0.342,74,1100,日本EEZ
2026-02-26 03:03:55,20260226_030355,20,34.0000,137.7500,japanese_flying_squid,6,4.17,15.2,0.2695,1909,0.0,1708,37,0,0.85,0.0,1.0,4,3,6,0.171,72,1185,日本EEZ
2026-02-26 03:19:38,20260226_031938,1,9.2500,126.2500,yellowfin,95,2.27,28.0,2.1865,5000,0.0,1825,66,66,1.0,0.0,1.0,52,41,65,0.072,80,867,菲律賓EEZ
2026-02-26 03:19:38,20260226_031938,2,32.2500,133.2500,bigeye,95,6.39,21.4,0.3123,3332,0.0,1324,124,168,0.813,0.0,1.0,38,30,49,0.433,203,922,日本EEZ
2026-02-26 03:19:38,20260226_031938,3,33.0000,135.2500,bigeye,94,6.47,20.9,0.3879,3975,0.0,2004,124,140,0.818,0.0,1.0,37,29,49,0.458,202,1037,日本EEZ
2026-02-26 03:19:38,20260226_031938,4,18.0000,120.2500,skipjack,94,1.74,28.1,0.3153,5000,0.0,1464,23,105,0.961,0.0,1.0,54,44,67,0.106,30,277,菲律賓EEZ
2026-02-26 03:19:38,20260226_031938,5,26.0000,125.5000,bigeye,93,5.52,24.8,0.1559,2163,0.0,2034,76,189,0.603,0.0,1.0,37,29,48,0.543,212,354,日本EEZ
2026-02-26 03:19:38,20260226_031938,6,13.0000,120.5000,skipjack,93,1.67,28.8,0.4320,5000,0.0,1199,16,125,0.832,0.0,1.0,58,47,72,0.002,30,577,菲律賓EEZ
2026-02-26 03:19:38,20260226_031938,7,29.7500,130.7500,bigeye,92,6.21,22.2,0.3619,4150,0.0,1480,73,160,0.638,0.0,0.471,37,28,47,0.133,205,721,日本EEZ
2026-02-26 03:19:38,20260226_031938,8,9.0000,125.0000,yellowfin,92,2.38,27.6,0.8184,5000,0.0,1055,10,56,0.855,0.0,1.0,50,40,64,0.045,56,857,菲律賓EEZ
2026-02-26 03:19:38,20260226_031938,9,14.0000,120.2500,yellowfin,92,2.45,27.0,0.0884,1483,0.0,1118,41,121,0.861,0.0,1.0,52,41,66,0.005,77,517,菲律賓EEZ
2026-02-26 03:19:38,20260226_031938,10,9.5000,125.2500,yellowfin,92,2.41,27.5,0.6323,5000,0.0,882,18,128,0.891,0.0,1.0,50,40,63,0.039,56,833,菲律賓EEZ
2026-02-26 03:19:38,20260226_031938,11,8.7500,126.5000,skipjack,91,1.69,28.2,0.5223,5000,0.0,1715,66,159,0.624,0.0,1.0,57,46,69,0.104,30,900,菲律賓EEZ
2026-02-26 03:19:38,20260226_031938,12,33.5000,138.5000,albacore,89,4.51,17.9,0.2500,2107,0.0,3586,53,0,0.814,0.0,0.9,29,23,39,0.146,104,1202,日本EEZ
2026-02-26 03:19:38,20260226_031938,13,35.0000,141.5000,albacore,89,4.55,17.5,0.1569,1275,0.0,4491,41,0,0.823,0.0,1.0,29,22,38,0.006,85,1391,日本EEZ
2026-02-26 03:19:38,20260226_031938,14,33.2500,139.0000,albacore,89,4.35,18.5,0.1273,1122,0.0,1705,65,0,0.812,0.0,1.0,29,22,39,0.119,111,1218,日本EEZ
2026-02-26 03:19:38,20260226_031938,15,33.5000,137.7500,pacific_saury,8,4.68,17.3,0.2391,1951,0.0,3470,46,0,0.807,0.0,0.0,5,3,6,0.212,30,1168,日本EEZ
2026-02-26 03:19:38,20260226_031938,16,34.7500,140.0000,pacific_saury,8,4.78,16.6,0.2763,2129,0.0,848,54,0,0.858,0.0,0.0,5,3,6,0.029,30,1313,日本EEZ
2026-02-26 03:19:38,20260226_031938,17,35.0000,141.7500,pacific_saury,8,4.57,17.7,0.1426,1176,0.0,5712,37,0,0.862,0.0,1.0,4,3,6,0.005,30,1402,日本EEZ
2026-02-26 03:19:38,20260226_031938,18,35.0000,141.2500,japanese_flying_squid,6,3.62,16.8,0.1995,1551,0.0,3315,42,0,0.771,0.0,1.0,5,3,6,0.008,75,1379,日本EEZ
2026-02-26 03:19:38,20260226_031938,19,33.5000,136.2500,japanese_flying_squid,6,3.69,16.5,0.2521,1957,0.0,1386,28,0,0.907,0.0,0.0,4,3,6,0.342,74,1100,日本EEZ
2026-02-26 03:19:38,20260226_031938,20,34.0000,137.7500,japanese_flying_squid,6,4.17,15.2,0.2695,1909,0.0,1708,37,0,0.85,0.0,1.0,5,3,6,0.171,72,1185,日本EEZ
2026-02-26 03:41:27,20260226_034127,1,9.2500,126.2500,yellowfin,95,2.27,28.0,2.1865,5000,0.0,1825,66,66,1.0,0.0,1.0,49,39,62,0.072,80,867,菲律賓EEZ
2026-02-26 03:41:27,20260226_034127,2,32.2500,133.2500,bigeye,95,6.39,21.4,0.3123,3332,0.0,1324,124,168,0.813,0.0,1.0,37,29,48,0.433,203,922,日本EEZ
2026-02-26 03:41:27,20260226_034127,3,33.0000,135.2500,bigeye,94,6.47,20.9,0.3879,3975,0.0,2004,124,140,0.818,0.0,1.0,37,29,48,0.458,202,1037,日本EEZ
2026-02-26 03:41:27,20260226_034127,4,18.0000,120.2500,skipjack,94,1.74,28.1,0.3153,5000,0.0,1464,23,105,0.961,0.0,1.0,55,46,68,0.106,30,277,菲律賓EEZ
2026-02-26 03:41:27,20260226_034127,5,26.0000,125.5000,bigeye,93,5.52,24.8,0.1559,2163,0.0,2034,76,189,0.603,0.0,1.0,37,29,48,0.543,212,354,日本EEZ
2026-02-26 03:41:27,20260226_034127,6,13.0000,120.5000,skipjack,93,1.67,28.8,0.4320,5000,0.0,1199,16,125,0.832,0.0,1.0,55,45,67,0.002,30,577,菲律賓EEZ
2026-02-26 03:41:27,20260226_034127,7,29.7500,130.7500,bigeye,92,6.21,22.2,0.3619,4150,0.0,1480,73,160,0.638,0.0,0.471,36,28,47,0.133,205,721,日本EEZ
2026-02-26 03:41:27,20260226_034127,8,9.0000,125.0000,yellowfin,92,2.38,27.6,0.8184,5000,0.0,1055,10,56,0.855,0.0,1.0,54,43,68,0.045,56,857,菲律賓EEZ
2026-02-26 03:41:27,20260226_034127,9,14.0000,120.2500,yellowfin,92,2.45,27.0,0.0884,1483,0.0,1118,41,121,0.861,0.0,1.0,53,43,68,0.005,77,517,菲律賓EEZ
2026-02-26 03:41:27,20260226_034127,10,9.5000,125.2500,yellowfin,92,2.41,27.5,0.6323,5000,0.0,882,18,128,0.891,0.0,1.0,51,40,64,0.039,56,833,菲律賓EEZ
2026-02-26 03:41:27,20260226_034127,11,8.7500,126.5000,skipjack,91,1.69,28.2,0.5223,5000,0.0,1715,66,159,0.624,0.0,1.0,56,45,69,0.104,30,900,菲律賓EEZ
2026-02-26 03:41:27,20260226_034127,12,33.5000,138.5000,albacore,89,4.51,17.9,0.2500,2107,0.0,3586,53,0,0.814,0.0,0.9,29,22,39,0.146,104,1202,日本EEZ
2026-02-26 03:41:27,20260226_034127,13,35.0000,141.5000,albacore,89,4.55,17.5,0.1569,1275,0.0,4491,41,0,0.823,0.0,1.0,28,21,38,0.006,85,1391,日本EEZ
2026-02-26 03:41:27,20260226_034127,14,33.2500,139.0000,albacore,89,4.35,18.5,0.1273,1122,0.0,1705,65,0,0.812,0.0,1.0,29,22,39,0.119,111,1218,日本EEZ
2026-02-26 03:41:27,20260226_034127,15,33.5000,137.7500,pacific_saury,8,4.68,17.3,0.2391,1951,0.0,3470,46,0,0.807,0.0,0.0,4,3,6,0.212,30,1168,日本EEZ
2026-02-26 03:41:27,20260226_034127,16,34.7500,140.0000,pacific_saury,8,4.78,16.6,0.2763,2129,0.0,848,54,0,0.858,0.0,0.0,5,3,6,0.029,30,1313,日本EEZ
2026-02-26 03:41:27,20260226_034127,17,35.0000,141.7500,pacific_saury,8,4.57,17.7,0.1426,1176,0.0,5712,37,0,0.862,0.0,1.0,5,3,6,0.005,30,1402,日本EEZ
2026-02-26 03:41:27,20260226_034127,18,35.0000,141.2500,japanese_flying_squid,6,3.62,16.8,0.1995,1551,0.0,3315,42,0,0.771,0.0,1.0,5,3,6,0.008,75,1379,日本EEZ
2026-02-26 03:41:27,20260226_034127,19,33.5000,136.2500,japanese_flying_squid,6,3.69,16.5,0.2521,1957,0.0,1386,28,0,0.907,0.0,0.0,4,3,6,0.342,74,1100,日本EEZ
2026-02-26 03:41:27,20260226_034127,20,34.0000,137.7500,japanese_flying_squid,6,4.17,15.2,0.2695,1909,0.0,1708,37,0,0.85,0.0,1.0,5,3,6,0.171,72,1185,日本EEZ
2026-02-26 03:54:24,20260226_035424,1,9.2500,126.2500,yellowfin,95,2.27,28.0,2.1865,5000,0.0,1825,66,66,1.0,0.0,1.0,52,41,64,0.072,80,867,菲律賓EEZ
2026-02-26 03:54:24,20260226_035424,2,32.2500,133.2500,bigeye,95,6.39,21.4,0.3123,3332,0.0,1324,124,168,0.813,0.0,1.0,38,29,49,0.433,203,922,日本EEZ
2026-02-26 03:54:24,20260226_035424,3,33.0000,135.2500,bigeye,94,6.47,20.9,0.3879,3975,0.0,2004,124,140,0.818,0.0,1.0,37,28,47,0.458,202,1037,日本EEZ
2026-02-26 03:54:24,20260226_035424,4,18.0000,120.2500,skipjack,94,1.74,28.1,0.3153,5000,0.0,1464,23,105,0.961,0.0,1.0,58,47,71,0.106,30,277,菲律賓EEZ
2026-02-26 03:54:24,20260226_035424,5,26.0000,125.5000,bigeye,93,5.52,24.8,0.1559,2163,0.0,2034,76,189,0.603,0.0,1.0,37,28,48,0.543,212,354,日本EEZ
2026-02-26 03:54:24,20260226_035424,6,13.0000,120.5000,skipjack,93,1.67,28.8,0.4320,5000,0.0,1199,16,125,0.832,0.0,1.0,58,48,70,0.002,30,577,菲律賓EEZ
2026-02-26 03:54:24,20260226_035424,7,29.7500,130.7500,bigeye,92,6.21,22.2,0.3619,4150,0.0,1480,73,160,0.638,0.0,0.471,36,28,47,0.133,205,721,日本EEZ
2026-02-26 03:54:24,20260226_035424,8,9.0000,125.0000,yellowfin,92,2.38,27.6,0.8184,5000,0.0,1055,10,56,0.855,0.0,1.0,54,44,67,0.045,56,857,菲律賓EEZ
2026-02-26 03:54:24,20260226_035424,9,14.0000,120.2500,yellowfin,92,2.45,27.0,0.0884,1483,0.0,1118,41,121,0.861,0.0,1.0,54,42,67,0.005,77,517,菲律賓EEZ
2026-02-26 03:54:24,20260226_035424,10,9.5000,125.2500,yellowfin,92,2.41,27.5,0.6323,5000,0.0,882,18,128,0.891,0.0,1.0,52,41,65,0.039,56,833,菲律賓EEZ
2026-02-26 03:54:24,20260226_035424,11,8.7500,126.5000,skipjack,91,1.69,28.2,0.5223,5000,0.0,1715,66,159,0.624,0.0,1.0,58,48,70,0.104,30,900,菲律賓EEZ
2026-02-26 03:54:24,20260226_035424,12,33.5000,138.5000,albacore,89,4.51,17.9,0.2500,2107,0.0,3586,53,0,0.814,0.0,0.9,30,22,39,0.146,104,1202,日本EEZ
2026-02-26 03:54:24,20260226_035424,13,35.0000,141.5000,albacore,89,4.55,17.5,0.1569,1275,0.0,4491,41,0,0.823,0.0,1.0,30,22,40,0.006,85,1391,日本EEZ
2026-02-26 03:54:24,20260226_035424,14,33.2500,139.0000,albacore,89,4.35,18.5,0.1273,1122,0.0,1705,65,0,0.812,0.0,1.0,28,22,38,0.119,111,1218,日本EEZ
2026-02-26 03:54:24,20260226_035424,15,33.5000,137.7500,pacific_saury,8,4.68,17.3,0.2391,1951,0.0,3470,46,0,0.807,0.0,0.0,5,3,6,0.212,30,1168,日本EEZ
2026-02-26 03:54:24,20260226_035424,16,34.7500,140.0000,pacific_saury,8,4.78,16.6,0.2763,2129,0.0,848,54,0,0.858,0.0,0.0,5,3,6,0.029,30,1313,日本EEZ
2026-02-26 03:54:24,20260226_035424,17,35.0000,141.7500,pacific_saury,8,4.57,17.7,0.1426,1176,0.0,5712,37,0,0.862,0.0,1.0,5,3,6,0.005,30,1402,日本EEZ
2026-02-26 03:54:24,20260226_035424,18,35.0000,141.2500,japanese_flying_squid,6,3.62,16.8,0.1995,1551,0.0,3315,42,0,0.771,0.0,1.0,4,3,6,0.008,75,1379,日本EEZ
2026-02-26 03:54:24,20260226_035424,19,33.5000,136.2500,japanese_flying_squid,6,3.69,16.5,0.2521,1957,0.0,1386,28,0,0.907,0.0,0.0,4,3,6,0.342,74,1100,日本EEZ
2026-02-26 03:54:24,20260226_035424,20,34.0000,137.7500,japanese_flying_squid,6,4.17,15.2,0.2695,1909,0.0,1708,37,0,0.85,0.0,1.0,5,3,6,0.171,72,1185,日本EEZ
2026-02-26 04:10:10,20260226_041010,1,9.0000,126.2500,bigeye,100,5.67,24.4,1.0798,5000,0.0,1311,30,150,1.0,0.0,1.0,40,31,52,0.082,211,881,菲律賓EEZ
2026-02-26 04:10:10,20260226_041010,2,9.5000,126.2500,bigeye,97,4.84,28.2,0.2943,5000,0.0,2339,59,174,0.75,0.0,1.0,38,30,49,0.062,221,853,菲律賓EEZ
2026-02-26 04:10:10,20260226_041010,3,32.2500,133.2500,albacore,96,3.72,21.4,0.3123,3332,0.0,1324,124,168,0.813,0.0,1.0,32,24,43,0.433,118,922,日本EEZ
2026-02-26 04:10:10,20260226_041010,4,9.2500,126.2500,yellowfin,95,2.27,28.0,2.1865,5000,0.0,1825,66,66,1.0,0.0,1.0,49,40,63,0.072,80,867,菲律賓EEZ
2026-02-26 04:10:10,20260226_041010,5,33.5000,138.5000,albacore,94,4.51,17.9,0.2500,2107,0.0,3586,53,0,0.814,0.0,0.9,31,24,42,0.146,104,1202,日本EEZ
2026-02-26 04:10:10,20260226_041010,6,33.0000,135.2500,bigeye,94,6.47,20.9,0.3879,3975,0.0,2004,124,140,0.818,0.0,1.0,38,30,49,0.458,202,1037,日本EEZ
2026-02-26 04:10:10,20260226_041010,7,32.5000,133.7500,albacore,94,3.76,21.1,0.2568,2681,0.0,1366,137,157,0.747,0.0,1.0,31,23,41,0.464,117,953,日本EEZ
2026-02-26 04:10:10,20260226_041010,8,33.5000,135.0000,albacore,94,4.38,18.1,0.3687,3150,0.0,1092,52,0,0.859,0.0,0.176,31,23,41,0.388,102,1045,日本EEZ
2026-02-26 04:10:10,20260226_041010,9,6.7500,158.5000,bigeye,94,4.65,29.2,0.2471,4882,0.0,3487,99,159,0.253,0.0,1.0,37,29,47,0.725,223,2321,密克羅尼西亞EEZ
2026-02-26 04:10:10,20260226_041010,10,18.0000,120.2500,skipjack,93,1.74,28.1,0.3153,5000,0.0,1464,23,105,0.961,0.0,1.0,56,46,69,0.106,30,277,菲律賓EEZ
2026-02-26 04:10:10,20260226_041010,11,13.0000,120.5000,skipjack,93,1.67,28.8,0.4320,5000,0.0,1199,16,125,0.832,0.0,1.0,56,46,69,0.002,30,577,菲律賓EEZ
2026-02-26 04:10:10,20260226_041010,12,9.0000,125.0000,yellowfin,92,2.38,27.6,0.8184,5000,0.0,1055,10,56,0.855,0.0,1.0,53,42,68,0.045,56,857,菲律賓EEZ
2026-02-26 04:10:10,20260226_041010,13,14.0000,120.2500,yellowfin,92,2.45,27.0,0.0884,1483,0.0,1118,41,121,0.861,0.0,1.0,51,41,65,0.005,77,517,菲律賓EEZ
2026-02-26 04:10:10,20260226_041010,14,8.7500,126.5000,skipjack,91,1.69,28.2,0.5223,5000,0.0,1715,66,159,0.624,0.0,1.0,57,46,70,0.104,30,900,菲律賓EEZ
2026-02-26 04:10:10,20260226_041010,15,33.5000,137.7500,pacific_saury,8,4.68,17.3,0.2391,1951,0.0,3470,46,0,0.807,0.0,0.0,5,3,6,0.212,30,1168,日本EEZ
2026-02-26 04:10:10,20260226_041010,16,34.7500,140.0000,pacific_saury,8,4.78,16.6,0.2763,2129,0.0,848,54,0,0.858,0.0,0.0,5,3,6,0.029,30,1313,日本EEZ
2026-02-26 04:10:10,20260226_041010,17,35.0000,141.7500,pacific_saury,8,4.57,17.7,0.1426,1176,0.0,5712,37,0,0.862,0.0,1.0,5,3,6,0.005,30,1402,日本EEZ
2026-02-26 04:10:10,20260226_041010,18,35.0000,141.2500,japanese_flying_squid,6,3.62,16.8,0.1995,1551,0.0,3315,42,0,0.771,0.0,1.0,4,3,6,0.008,75,1379,日本EEZ
2026-02-26 04:10:10,20260226_041010,19,33.5000,136.2500,japanese_flying_squid,6,3.69,16.5,0.2521,1957,0.0,1386,28,0,0.907,0.0,0.0,5,3,6,0.342,74,1100,日本EEZ
2026-02-26 04:10:10,20260226_041010,20,34.0000,137.7500,japanese_flying_squid,6,4.17,15.2,0.2695,1909,0.0,1708,37,0,0.85,0.0,1.0,4,3,6,0.171,72,1185,日本EEZ
2026-02-26 04:26:36,20260226_042636,1,9.0000,126.2500,bigeye,100,5.67,24.4,1.0798,5000,0.0,1311,30,150,1.0,0.0,1.0,39,31,51,0.082,211,881,菲律賓EEZ
2026-02-26 04:26:36,20260226_042636,2,9.5000,126.2500,bigeye,97,4.84,28.2,0.2943,5000,0.0,2339,59,174,0.75,0.0,1.0,38,30,50,0.062,221,853,菲律賓EEZ
2026-02-26 04:26:36,20260226_042636,3,32.2500,133.2500,albacore,96,3.72,21.4,0.3123,3332,0.0,1324,124,168,0.813,0.0,1.0,32,23,42,0.433,118,922,日本EEZ
2026-02-26 04:26:36,20260226_042636,4,9.2500,126.2500,yellowfin,95,2.27,28.0,2.1865,5000,0.0,1825,66,66,1.0,0.0,1.0,51,41,64,0.072,80,867,菲律賓EEZ
2026-02-26 04:26:36,20260226_042636,5,33.0000,135.2500,bigeye,94,6.47,20.9,0.3879,3975,0.0,2004,124,140,0.818,0.0,1.0,37,28,50,0.458,202,1037,日本EEZ
2026-02-26 04:26:36,20260226_042636,6,32.5000,133.7500,albacore,94,3.76,21.1,0.2568,2681,0.0,1366,137,157,0.747,0.0,1.0,30,23,41,0.464,117,953,日本EEZ
2026-02-26 04:26:36,20260226_042636,7,33.5000,138.5000,albacore,94,4.51,17.9,0.2500,2107,0.0,3586,53,0,0.814,0.0,0.9,30,22,41,0.146,104,1202,日本EEZ
2026-02-26 04:26:36,20260226_042636,8,33.0000,135.7500,albacore,94,3.85,20.6,0.2570,2597,0.0,2839,119,128,0.78,0.0,0.957,31,23,43,0.440,116,1060,日本EEZ
2026-02-26 04:26:36,20260226_042636,9,6.7500,158.5000,bigeye,93,4.65,29.2,0.2471,4882,0.0,3487,99,159,0.253,0.0,1.0,37,28,49,0.725,223,2321,密克羅尼西亞EEZ
2026-02-26 04:26:36,20260226_042636,10,9.0000,125.0000,yellowfin,92,2.38,27.6,0.8184,5000,0.0,1055,10,56,0.855,0.0,1.0,53,42,66,0.045,56,857,菲律賓EEZ
2026-02-26 04:26:36,20260226_042636,11,14.0000,120.2500,yellowfin,92,2.45,27.0,0.0884,1483,0.0,1118,41,121,0.861,0.0,1.0,52,42,65,0.005,77,517,菲律賓EEZ
2026-02-26 04:26:36,20260226_042636,12,13.0000,120.5000,skipjack,92,1.67,28.8,0.4320,5000,0.0,1199,16,125,0.832,0.0,1.0,57,46,70,0.002,30,577,菲律賓EEZ
2026-02-26 04:26:36,20260226_042636,13,18.0000,120.2500,skipjack,91,1.74,28.1,0.3153,5000,0.0,1464,23,105,0.961,0.0,1.0,55,45,67,0.106,30,277,菲律賓EEZ
2026-02-26 04:26:36,20260226_042636,14,8.7500,126.5000,skipjack,90,1.69,28.2,0.5223,5000,0.0,1715,66,159,0.624,0.0,1.0,54,44,67,0.104,30,900,菲律賓EEZ
2026-02-26 04:26:36,20260226_042636,15,33.5000,136.2500,pacific_saury,8,4.76,16.5,0.2521,1957,0.0,1386,28,0,0.907,0.0,0.0,5,3,6,0.342,30,1100,日本EEZ
2026-02-26 04:26:36,20260226_042636,16,33.5000,137.7500,pacific_saury,8,4.68,17.3,0.2391,1951,0.0,3470,46,0,0.807,0.0,0.0,5,3,6,0.212,30,1168,日本EEZ
2026-02-26 04:26:36,20260226_042636,17,35.0000,141.7500,pacific_saury,8,4.57,17.7,0.1426,1176,0.0,5712,37,0,0.862,0.0,1.0,4,3,6,0.005,30,1402,日本EEZ
2026-02-26 04:26:36,20260226_042636,18,34.0000,137.7500,japanese_flying_squid,7,4.17,15.2,0.2695,1909,0.0,1708,37,0,0.85,0.0,1.0,5,3,6,0.171,72,1185,日本EEZ
2026-02-26 04:26:36,20260226_042636,19,35.0000,141.2500,japanese_flying_squid,7,3.62,16.8,0.1995,1551,0.0,3315,42,0,0.771,0.0,1.0,5,3,6,0.008,75,1379,日本EEZ
2026-02-26 04:26:36,20260226_042636,20,33.7500,136.2500,japanese_flying_squid,7,4.19,15.6,0.2347,1713,0.0,810,36,0,0.948,0.0,0.39,4,3,6,0.309,73,1109,日本EEZ
2026-02-26 04:41:53,20260226_044153,1,9.0000,126.2500,bigeye,100,5.67,24.4,1.0798,5000,0.0,1311,30,150,1.0,0.0,1.0,19,10,36,0.082,211,881,菲律賓EEZ
2026-02-26 04:41:53,20260226_044153,2,9.5000,126.2500,bigeye,97,4.84,28.2,0.2943,5000,0.0,2339,59,174,0.75,0.0,1.0,19,10,35,0.062,221,853,菲律賓EEZ
2026-02-26 04:41:53,20260226_044153,3,32.2500,133.2500,albacore,96,3.72,21.4,0.3123,3332,0.0,1324,124,168,0.813,0.0,1.0,16,8,31,0.433,118,922,日本EEZ
2026-02-26 04:41:53,20260226_044153,4,9.2500,126.2500,yellowfin,95,2.27,28.0,2.1865,5000,0.0,1825,66,66,1.0,0.0,1.0,22,13,38,0.072,80,867,菲律賓EEZ
2026-02-26 04:41:53,20260226_044153,5,33.0000,135.2500,bigeye,94,6.47,20.9,0.3879,3975,0.0,2004,124,140,0.818,0.0,1.0,18,10,32,0.458,202,1037,日本EEZ
2026-02-26 04:41:53,20260226_044153,6,32.5000,133.7500,albacore,94,3.76,21.1,0.2568,2681,0.0,1366,137,157,0.747,0.0,1.0,15,7,27,0.464,117,953,日本EEZ
2026-02-26 04:41:53,20260226_044153,7,33.5000,138.5000,albacore,94,4.51,17.9,0.2500,2107,0.0,3586,53,0,0.814,0.0,0.9,16,8,30,0.146,104,1202,日本EEZ
2026-02-26 04:41:53,20260226_044153,8,33.0000,135.7500,albacore,94,3.85,20.6,0.2570,2597,0.0,2839,119,128,0.78,0.0,0.957,15,8,30,0.440,116,1060,日本EEZ
2026-02-26 04:41:53,20260226_044153,9,6.7500,158.5000,bigeye,93,4.65,29.2,0.2471,4882,0.0,3487,99,159,0.253,0.0,1.0,16,9,27,0.725,223,2321,密克羅尼西亞EEZ
2026-02-26 04:41:53,20260226_044153,10,9.0000,125.0000,yellowfin,92,2.38,27.6,0.8184,5000,0.0,1055,10,56,0.855,0.0,1.0,19,11,33,0.045,56,857,菲律賓EEZ
2026-02-26 04:41:53,20260226_044153,11,14.0000,120.2500,yellowfin,92,2.45,27.0,0.0884,1483,0.0,1118,41,121,0.861,0.0,1.0,19,10,34,0.005,77,517,菲律賓EEZ
2026-02-26 04:41:53,20260226_044153,12,13.0000,120.5000,skipjack,92,1.67,28.8,0.4320,5000,0.0,1199,16,125,0.832,0.0,1.0,26,16,43,0.002,30,577,菲律賓EEZ
2026-02-26 04:41:53,20260226_044153,13,18.0000,120.2500,skipjack,91,1.74,28.1,0.3153,5000,0.0,1464,23,105,0.961,0.0,1.0,26,16,42,0.106,30,277,菲律賓EEZ
2026-02-26 04:41:53,20260226_044153,14,8.7500,126.5000,skipjack,90,1.69,28.2,0.5223,5000,0.0,1715,66,159,0.624,0.0,1.0,25,16,42,0.104,30,900,菲律賓EEZ
2026-02-26 04:41:53,20260226_044153,15,33.5000,136.2500,pacific_saury,8,4.76,16.5,0.2521,1957,0.0,1386,28,0,0.907,0.0,0.0,4,2,6,0.342,30,1100,日本EEZ
2026-02-26 04:41:53,20260226_044153,16,33.5000,137.7500,pacific_saury,8,4.68,17.3,0.2391,1951,0.0,3470,46,0,0.807,0.0,0.0,4,2,6,0.212,30,1168,日本EEZ
2026-02-26 04:41:53,20260226_044153,17,35.0000,141.7500,pacific_saury,8,4.57,17.7,0.1426,1176,0.0,5712,37,0,0.862,0.0,1.0,4,2,6,0.005,30,1402,日本EEZ
2026-02-26 04:41:53,20260226_044153,18,34.0000,137.7500,japanese_flying_squid,7,4.17,15.2,0.2695,1909,0.0,1708,37,0,0.85,0.0,1.0,4,2,6,0.171,72,1185,日本EEZ
2026-02-26 04:41:53,20260226_044153,19,35.0000,141.2500,japanese_flying_squid,7,3.62,16.8,0.1995,1551,0.0,3315,42,0,0.771,0.0,1.0,4,2,6,0.008,75,1379,日本EEZ
2026-02-26 04:41:53,20260226_044153,20,33.7500,136.2500,japanese_flying_squid,7,4.19,15.6,0.2347,1713,0.0,810,36,0,0.948,0.0,0.39,4,2,6,0.309,73,1109,日本EEZ
2026-02-26 04:57:19,20260226_045719,1,9.0000,126.2500,bigeye,100,5.67,24.4,1.0798,5000,0.0,1311,30,150,1.0,0.0,1.0,16,9,30,0.082,211,881,菲律賓EEZ
2026-02-26 04:57:19,20260226_045719,2,9.2500,126.2500,yellowfin,97,2.27,28.0,2.1865,5000,0.0,1825,66,66,1.0,0.0,1.0,19,11,34,0.072,80,867,菲律賓EEZ
2026-02-26 04:57:19,20260226_045719,3,9.5000,126.2500,bigeye,96,4.84,28.2,0.2943,5000,0.0,2339,59,174,0.75,0.0,1.0,18,10,32,0.062,221,853,菲律賓EEZ
2026-02-26 04:57:19,20260226_045719,4,32.2500,133.2500,albacore,94,3.72,21.4,0.3123,3332,0.0,1324,124,168,0.813,0.0,1.0,16,8,30,0.433,118,922,日本EEZ
2026-02-26 04:57:19,20260226_045719,5,9.0000,125.0000,yellowfin,93,2.38,27.6,0.8184,5000,0.0,1055,10,56,0.855,0.0,1.0,20,11,33,0.045,56,857,菲律賓EEZ
2026-02-26 04:57:19,20260226_045719,6,14.0000,120.2500,yellowfin,93,2.45,27.0,0.0884,1483,0.0,1118,41,121,0.861,0.0,1.0,18,10,32,0.005,77,517,菲律賓EEZ
2026-02-26 04:57:19,20260226_045719,7,9.5000,125.2500,yellowfin,93,2.41,27.5,0.6323,5000,0.0,882,18,128,0.891,0.0,1.0,19,11,33,0.039,56,833,菲律賓EEZ
2026-02-26 04:57:19,20260226_045719,8,33.5000,135.0000,albacore,92,4.38,18.1,0.3687,3150,0.0,1092,52,0,0.859,0.0,0.176,16,8,31,0.388,102,1045,日本EEZ
2026-02-26 04:57:19,20260226_045719,9,32.5000,135.2500,albacore,92,3.95,19.8,0.5279,5000,0.0,4640,188,0,0.543,0.0,1.0,14,7,30,0.523,114,1020,日本EEZ
2026-02-26 04:57:19,20260226_045719,10,33.0000,135.2500,bigeye,92,6.47,20.9,0.3879,3975,0.0,2004,124,140,0.818,0.0,1.0,19,10,35,0.458,202,1037,日本EEZ
2026-02-26 04:57:19,20260226_045719,11,32.5000,133.7500,albacore,92,3.76,21.1,0.2568,2681,0.0,1366,137,157,0.747,0.0,1.0,14,7,27,0.464,117,953,日本EEZ
2026-02-26 04:57:19,20260226_045719,12,13.0000,120.5000,skipjack,91,1.67,28.8,0.4320,5000,0.0,1199,16,125,0.832,0.0,1.0,23,14,37,0.002,30,577,菲律賓EEZ
2026-02-26 04:57:19,20260226_045719,13,18.0000,120.2500,skipjack,89,1.74,28.1,0.3153,5000,0.0,1464,23,105,0.961,0.0,1.0,25,15,39,0.106,30,277,菲律賓EEZ
2026-02-26 04:57:19,20260226_045719,14,8.7500,126.5000,skipjack,88,1.69,28.2,0.5223,5000,0.0,1715,66,159,0.624,0.0,1.0,25,16,40,0.104,30,900,菲律賓EEZ
