date,year,month,day_of_year,lat,lon,sst,chl,ssh,do,current_speed,front_strength,eddy_strength,phi,hsi,cpue_kg_per_day,species
2022-08-10,2022,8,222,22.74,163.95,22.59,0.3836,-0.1385,4.69,0.256,0.0416,112.1,3.881,0.1208,29.23,yellowfin
2022-08-12,2022,8,224,5.79,133.93,28.06,0.1994,-0.056,3.3,0.351,0.0172,74.0,3.629,0.595,34.4,yellowfin
2022-08-12,2022,8,224,23.1,129.36,21.87,0.5511,-0.0198,5.2,0.305,0.0315,93.3,4.135,0.0785,63.24,yellowfin
2022-08-13,2022,8,225,15.12,135.62,25.28,0.2508,0.1744,4.72,0.309,0.0306,188.0,4.493,0.4099,78.78,yellowfin
2022-08-14,2022,8,226,19.92,152.46,23.8,0.3548,0.1293,5.52,0.145,0.0373,143.0,4.865,0.2439,42.88,yellowfin
2022-08-14,2022,8,226,31.68,148.1,19.16,0.55,-0.1139,6.17,0.237,0.0374,77.4,4.244,0.0062,47.49,yellowfin
2022-08-14,2022,8,226,32.26,137.55,18.49,0.5754,-0.1042,5.77,0.414,0.0172,84.0,3.825,0.0029,20.56,yellowfin
2022-08-14,2022,8,226,26.21,172.95,19.7,0.6206,-0.0376,5.46,0.236,0.0374,69.8,3.869,0.0114,31.85,yellowfin
2022-08-18,2022,8,230,34.35,145.8,17.86,0.6276,0.0013,5.91,0.299,0.034,129.4,3.783,0.0014,31.01,yellowfin
2022-08-18,2022,8,230,27.94,151.23,20.47,0.4887,-0.0311,5.52,0.307,0.0373,75.0,4.078,0.0231,40.08,yellowfin
2022-08-19,2022,8,231,28.51,169.64,19.99,0.5213,-0.033,5.17,0.211,0.0431,85.6,3.721,0.0147,30.22,yellowfin
2022-08-19,2022,8,231,29.24,131.34,19.19,0.5791,-0.0773,5.64,0.217,0.0438,76.7,3.888,0.0065,48.03,yellowfin
2022-08-19,2022,8,231,2.4,167.09,27.56,0.2985,-0.0737,4.27,0.378,0.011,71.5,4.575,0.6854,48.97,yellowfin
2022-08-22,2022,8,234,12.93,146.0,27.5,0.1768,0.0774,4.31,0.346,0.0247,191.5,4.608,0.5563,72.63,yellowfin
2022-08-23,2022,8,235,4.57,141.86,27.83,0.2322,-0.0908,4.0,0.337,0.0174,137.9,4.346,0.632,40.18,yellowfin
2022-08-27,2022,8,239,21.11,142.69,24.12,0.3561,0.0717,5.14,0.137,0.0332,149.6,4.607,0.2862,57.49,yellowfin
2022-09-02,2022,9,245,28.23,169.3,21.11,0.5498,-0.1368,5.51,0.343,0.0402,148.0,4.208,0.0421,40.78,yellowfin
2022-09-07,2022,9,250,9.0,162.64,29.16,0.1345,0.0938,4.11,0.302,0.0102,97.8,4.778,0.457,42.48,yellowfin
2022-09-08,2022,9,251,19.46,167.04,23.57,0.3051,0.0044,5.24,0.297,0.0265,291.3,4.559,0.2047,77.48,yellowfin
2022-09-11,2022,9,254,23.5,134.03,21.57,0.3895,-0.0083,5.37,0.241,0.0347,97.7,4.202,0.0568,52.18,yellowfin
2022-09-13,2022,9,256,23.62,134.49,21.99,0.4187,0.0459,5.42,0.123,0.0405,87.1,4.344,0.0801,67.58,yellowfin
2022-09-15,2022,9,258,11.88,171.98,25.61,0.3104,0.0906,4.75,0.318,0.0314,195.5,4.598,0.4912,53.13,yellowfin
2022-09-19,2022,9,262,6.53,171.57,27.8,0.3443,0.1305,3.76,0.353,0.0161,183.6,4.083,0.7245,48.99,yellowfin
2022-09-21,2022,9,264,0.54,149.06,25.27,0.2911,0.0387,4.36,0.22,0.0172,102.1,4.155,0.4323,37.99,yellowfin
2022-09-24,2022,9,267,20.12,167.46,23.61,0.3567,-0.2094,5.34,0.195,0.0568,129.5,4.662,0.2206,66.64,yellowfin
2022-09-28,2022,9,271,2.2,155.87,28.48,0.3019,0.1562,4.38,0.316,0.0187,102.3,4.919,0.6864,52.52,yellowfin
2022-10-03,2022,10,276,13.69,122.5,25.88,0.3554,-0.1096,4.44,0.271,0.0225,160.8,4.367,0.5534,29.58,yellowfin
2022-10-04,2022,10,277,20.61,158.58,24.7,0.3357,0.0019,5.32,0.195,0.0301,142.3,4.914,0.3646,33.37,yellowfin
2022-10-05,2022,10,278,9.5,129.96,29.62,0.3672,0.0496,4.14,0.489,0.0199,102.3,4.93,0.6285,30.93,yellowfin
2022-10-07,2022,10,280,11.48,131.83,27.17,0.1566,0.1355,4.21,0.324,0.0295,148.4,4.417,0.5118,47.56,yellowfin
2022-10-08,2022,10,281,21.69,171.41,23.42,0.485,0.0524,4.66,0.173,0.0314,114.0,4.028,0.2153,23.07,yellowfin
2022-10-09,2022,10,282,26.96,138.53,21.31,0.4721,-0.0764,5.22,0.141,0.0345,61.4,4.033,0.0482,29.91,yellowfin
2022-10-11,2022,10,284,28.14,138.04,22.04,0.4906,-0.0155,5.05,0.487,0.0311,66.9,4.057,0.0869,27.53,yellowfin
2022-10-12,2022,10,285,6.79,155.79,29.82,0.2037,-0.0377,3.47,0.328,0.025,66.0,4.172,0.4876,19.91,yellowfin
2022-10-13,2022,10,286,27.47,120.98,21.4,0.6355,-0.0245,5.03,0.216,0.0321,58.0,3.905,0.0555,20.97,yellowfin
2022-10-15,2022,10,288,11.43,120.63,26.77,0.3506,0.0749,4.44,0.361,0.0443,186.9,4.567,0.6644,34.14,yellowfin
2022-10-16,2022,10,289,16.39,169.09,26.35,0.3518,0.138,4.47,0.177,0.0267,181.5,4.502,0.6171,40.95,yellowfin
2022-10-17,2022,10,290,2.84,143.9,28.02,0.3,-0.0168,4.31,0.295,0.0304,65.8,4.734,0.6948,27.04,yellowfin
2022-10-18,2022,10,291,29.39,127.48,20.42,0.7285,-0.0852,5.3,0.306,0.0323,52.3,3.899,0.0239,22.69,yellowfin
2022-10-24,2022,10,297,30.85,154.95,19.1,0.5586,-0.0119,5.7,0.469,0.0117,70.9,3.904,0.0058,16.16,yellowfin
2022-10-25,2022,10,298,25.53,163.93,22.56,0.4268,0.0056,4.87,0.251,0.0353,71.5,4.023,0.1213,21.58,yellowfin
2022-10-26,2022,10,299,22.33,167.09,24.34,0.3768,-0.2085,5.0,0.594,0.0327,104.4,4.538,0.3228,25.41,yellowfin
2022-11-01,2022,11,305,4.06,122.13,29.0,0.3706,0.026,3.71,0.309,0.0169,58.5,4.279,0.6975,24.94,yellowfin
2022-11-02,2022,11,306,0.19,122.84,28.49,0.4939,-0.122,4.28,0.269,0.0159,79.1,4.806,0.7888,15.87,yellowfin
2022-11-02,2022,11,306,34.97,156.61,20.16,0.6159,0.0172,5.32,0.431,0.034,104.6,3.859,0.0179,16.11,yellowfin
2022-11-05,2022,11,309,20.44,143.13,25.48,0.3272,0.1622,4.8,0.191,0.0389,150.0,4.625,0.4811,37.55,yellowfin
2022-11-05,2022,11,309,7.27,120.13,28.14,0.3414,0.02,4.83,0.343,0.022,78.2,5.333,0.7236,24.25,yellowfin
2022-11-05,2022,11,309,14.5,164.66,26.27,0.217,0.0616,4.45,0.231,0.0218,195.7,4.467,0.5116,19.86,yellowfin
2022-11-06,2022,11,310,0.15,151.41,30.15,0.3325,0.0806,4.02,0.282,0.0323,99.9,4.909,0.5389,16.96,yellowfin
2022-11-06,2022,11,310,22.5,130.44,24.81,0.4598,-0.1638,5.23,0.618,0.0574,119.0,4.865,0.4169,57.74,yellowfin
2022-11-06,2022,11,310,3.44,173.74,30.47,0.3968,-0.1049,3.73,0.631,0.0213,81.6,4.633,0.5171,20.05,yellowfin
2022-11-06,2022,11,310,10.48,157.53,28.87,0.1701,0.048,3.62,0.757,0.0256,175.9,4.149,0.5294,39.02,yellowfin
2022-11-07,2022,11,311,13.26,173.08,26.98,0.3219,0.0214,4.38,0.292,0.0271,148.9,4.56,0.6666,24.41,yellowfin
2022-11-10,2022,11,314,22.65,138.83,25.21,0.4267,-0.1189,4.62,0.155,0.0312,162.9,4.389,0.4745,32.04,yellowfin
2022-11-10,2022,11,314,30.12,133.78,21.65,0.5346,-0.0027,5.09,0.227,0.0149,67.2,4.004,0.0654,18.15,yellowfin
2022-11-12,2022,11,316,7.14,149.07,30.39,0.1749,-0.0525,3.75,0.4,0.0202,79.0,4.639,0.3934,16.67,yellowfin
2022-11-14,2022,11,318,14.24,171.84,27.47,0.3495,0.0672,5.04,0.472,0.0264,157.1,5.376,0.7169,33.36,yellowfin
2022-11-15,2022,11,319,18.87,165.51,25.3,0.2902,0.0584,4.61,0.172,0.0342,214.0,4.396,0.4358,30.89,yellowfin
2022-11-17,2022,11,321,27.74,138.25,22.15,0.5027,0.1053,4.66,0.582,0.0364,60.6,3.764,0.0946,28.96,yellowfin
2022-11-21,2022,11,325,12.42,120.71,28.01,0.3637,0.034,4.53,0.303,0.0336,148.1,4.971,0.7385,32.66,yellowfin
2022-11-23,2022,11,327,21.25,174.55,24.84,0.5046,-0.0384,5.15,0.464,0.0314,121.3,4.792,0.4304,27.89,yellowfin
2022-11-27,2022,11,331,4.13,134.63,30.02,0.2259,0.1084,3.87,0.325,0.0113,122.1,4.703,0.4851,16.33,yellowfin
2022-11-27,2022,11,331,6.1,122.67,31.1,0.3319,0.1156,3.69,0.373,0.0197,76.9,4.729,0.3939,17.34,yellowfin
2022-11-28,2022,11,332,12.57,126.92,28.51,0.335,0.088,3.73,0.297,0.0488,227.1,4.2,0.7086,37.65,yellowfin
2022-11-28,2022,11,332,26.06,126.5,22.73,0.6507,-0.0541,4.9,0.135,0.0357,72.8,4.082,0.1494,25.34,yellowfin
2022-12-01,2022,12,335,8.04,127.25,29.79,0.3646,0.1202,4.55,0.363,0.016,162.5,5.465,0.6045,26.98,yellowfin
2022-12-01,2022,12,335,19.45,124.96,25.06,0.4577,0.1987,4.52,0.273,0.0296,174.0,4.257,0.4582,17.27,yellowfin
2022-12-02,2022,12,336,29.16,121.5,23.6,0.6537,-0.0991,4.98,0.36,0.0314,62.3,4.348,0.2534,17.91,yellowfin
2022-12-02,2022,12,336,14.11,124.42,28.08,0.3341,0.1833,4.52,0.414,0.0333,156.9,4.98,0.7194,28.97,yellowfin
2022-12-04,2022,12,338,31.54,125.41,23.0,0.7302,0.0181,4.79,0.252,0.0129,99.1,4.047,0.1819,12.35,yellowfin
2022-12-05,2022,12,339,16.49,139.43,26.64,0.2861,0.102,4.11,0.256,0.0287,164.0,4.206,0.6093,30.55,yellowfin
2022-12-07,2022,12,341,11.67,141.84,27.79,0.1592,-0.097,3.78,0.346,0.0304,157.8,4.097,0.5373,19.16,yellowfin
2022-12-07,2022,12,341,25.37,163.77,26.06,0.4425,-0.0734,4.71,0.449,0.0745,128.2,4.676,0.6155,34.93,yellowfin
2022-12-08,2022,12,342,25.59,164.39,24.85,0.436,-0.1069,4.67,0.292,0.0334,66.3,4.348,0.4176,30.59,yellowfin
2022-12-08,2022,12,342,14.79,125.34,27.49,0.3597,0.0123,4.38,0.312,0.0246,149.5,4.674,0.7242,33.81,yellowfin
2022-12-09,2022,12,343,16.92,172.31,26.85,0.509,0.1681,4.02,0.178,0.0249,176.0,4.155,0.7423,26.69,yellowfin
2022-12-10,2022,12,344,34.52,140.81,21.02,0.6396,0.004,5.53,0.374,0.0113,96.5,4.203,0.0402,8.94,yellowfin
2022-12-14,2022,12,348,4.77,165.87,31.17,0.2274,-0.0605,4.27,0.318,0.0272,57.2,5.491,0.3356,24.78,yellowfin
2022-12-15,2022,12,349,7.82,122.07,31.0,0.3689,0.1494,3.44,0.309,0.0123,102.2,4.397,0.4223,18.44,yellowfin
2022-12-16,2022,12,350,5.64,157.08,31.37,0.187,-0.0127,3.46,0.308,0.012,82.9,4.504,0.2844,12.57,yellowfin
2022-12-17,2022,12,351,8.93,154.4,29.41,0.1703,-0.0441,3.6,0.646,0.0213,133.8,4.246,0.4902,23.77,yellowfin
2022-12-18,2022,12,352,28.79,127.11,23.76,0.7086,0.0285,5.27,0.21,0.0352,51.6,4.639,0.2806,24.17,yellowfin
2022-12-20,2022,12,354,25.63,162.51,24.05,0.4422,-0.1519,5.03,0.198,0.0332,91.6,4.493,0.2939,16.0,yellowfin
2022-12-21,2022,12,355,25.08,172.28,24.7,0.6018,-0.0393,4.88,0.121,0.0383,75.9,4.513,0.4237,18.94,yellowfin
2022-12-21,2022,12,355,1.78,171.14,28.66,0.4545,-0.0184,3.49,0.258,0.0159,60.3,3.962,0.7638,14.64,yellowfin
2022-12-23,2022,12,357,28.16,159.65,22.7,0.4614,-0.036,5.58,0.237,0.0305,62.9,4.639,0.1363,15.39,yellowfin
2022-12-25,2022,12,359,16.2,141.18,27.16,0.2368,-0.0731,3.8,0.255,0.0205,158.1,3.994,0.6106,24.91,yellowfin
2022-12-27,2022,12,361,7.77,130.82,30.83,0.2056,0.0969,3.57,0.348,0.0272,180.1,4.513,0.365,14.91,yellowfin
2022-12-27,2022,12,361,18.5,153.11,24.92,0.4233,-0.0356,5.06,0.141,0.0337,155.8,4.727,0.4259,38.38,yellowfin
2023-01-01,2023,1,1,5.44,153.36,30.28,0.213,0.1102,3.49,0.37,0.0391,97.4,4.298,0.4417,24.19,yellowfin
2023-01-03,2023,1,3,9.8,166.36,30.02,0.128,0.1345,3.93,0.302,0.0148,185.4,4.781,0.3755,16.61,yellowfin
2023-01-03,2023,1,3,27.55,126.95,24.11,0.6447,-0.069,5.1,0.201,0.0544,56.8,4.57,0.329,27.18,yellowfin
2023-01-06,2023,1,6,18.16,164.55,27.01,0.2762,0.027,4.98,0.233,0.023,146.1,5.192,0.6351,20.8,yellowfin
2023-01-10,2023,1,10,27.91,166.15,25.92,0.4898,0.0034,4.92,0.227,0.0627,78.9,4.844,0.6095,27.19,yellowfin
2023-01-13,2023,1,13,23.83,141.65,23.62,0.4038,0.0617,4.87,0.326,0.0525,133.0,4.253,0.2291,32.3,yellowfin
2023-01-14,2023,1,14,30.29,141.25,23.29,0.5266,-0.1265,5.25,0.212,0.0152,56.9,4.501,0.203,13.24,yellowfin
2023-01-16,2023,1,16,21.23,142.13,26.1,0.3591,0.1078,4.41,0.211,0.033,124.6,4.389,0.5875,30.06,yellowfin
2023-01-17,2023,1,17,32.8,149.28,22.38,0.5632,-0.0998,5.33,0.296,0.0311,109.0,4.359,0.1141,16.72,yellowfin
2023-01-18,2023,1,18,22.18,151.41,25.97,0.3653,0.0208,4.84,0.102,0.0339,124.4,4.774,0.5714,33.23,yellowfin
2023-01-19,2023,1,19,3.08,146.07,31.75,0.2784,0.046,3.63,0.299,0.0171,73.9,4.806,0.2811,19.1,yellowfin
2023-01-20,2023,1,20,19.43,138.38,25.76,0.3098,-0.0257,4.7,0.328,0.0218,159.4,4.592,0.5128,22.6,yellowfin
2023-01-23,2023,1,23,23.74,161.07,25.63,0.4105,0.0618,4.89,0.112,0.0355,114.6,4.742,0.5388,25.54,yellowfin
2023-01-23,2023,1,23,1.57,155.28,32.66,0.3064,0.0446,3.55,0.249,0.0104,76.9,4.92,0.1796,10.84,yellowfin
2023-01-25,2023,1,25,12.03,172.21,27.4,0.3381,0.2066,4.45,0.404,0.0267,208.1,4.732,0.7064,21.34,yellowfin
2023-01-27,2023,1,27,33.21,161.61,23.87,0.6298,0.0153,4.9,0.266,0.012,86.7,4.334,0.2908,16.15,yellowfin
2023-01-28,2023,1,28,9.15,124.59,29.43,0.2981,0.0434,4.07,0.347,0.0276,89.5,4.8,0.6105,19.15,yellowfin
2023-02-01,2023,2,32,19.9,132.89,27.33,0.3491,0.1733,3.88,0.123,0.0231,174.8,4.112,0.7095,21.91,yellowfin
2023-02-02,2023,2,33,26.68,174.3,24.67,0.6355,0.0304,4.76,0.288,0.0455,81.4,4.389,0.4224,27.24,yellowfin
2023-02-04,2023,2,35,14.38,168.04,26.85,0.29,0.2131,4.41,0.473,0.0227,168.3,4.553,0.6322,21.55,yellowfin
2023-02-12,2023,2,43,34.09,121.56,22.25,0.7565,0.0452,4.94,0.374,0.0115,117.8,4.009,0.11,10.95,yellowfin
2023-02-15,2023,2,46,23.57,145.09,24.84,0.4221,0.0145,4.56,0.143,0.0518,95.6,4.247,0.4118,27.51,yellowfin
2023-02-17,2023,2,48,24.95,162.1,25.65,0.4463,-0.034,5.12,0.119,0.0323,101.0,4.967,0.5528,32.72,yellowfin
2023-02-18,2023,2,49,9.36,132.21,28.99,0.145,0.0767,4.25,0.492,0.0119,101.6,4.896,0.4847,29.53,yellowfin
2023-02-19,2023,2,50,30.36,144.96,24.26,0.5319,0.1044,4.72,0.209,0.0155,94.5,4.266,0.3403,24.1,yellowfin
2023-02-19,2023,2,50,12.65,120.12,29.11,0.3363,0.118,3.93,0.316,0.0331,137.3,4.559,0.6677,31.01,yellowfin
2023-02-19,2023,2,50,4.04,169.25,32.31,0.2485,0.0733,3.43,0.285,0.0183,69.8,4.669,0.2031,17.42,yellowfin
2023-02-20,2023,2,51,4.64,126.28,32.43,0.3819,0.0115,3.77,0.315,0.0179,52.5,5.173,0.2195,16.0,yellowfin
2023-02-20,2023,2,51,17.19,120.93,26.99,0.4243,0.0868,4.35,0.181,0.0364,156.2,4.53,0.7235,28.91,yellowfin
2023-02-23,2023,2,54,14.99,171.34,27.1,0.4305,0.1023,4.98,0.207,0.0231,237.1,5.215,0.7355,39.04,yellowfin
2023-02-23,2023,2,54,30.96,172.35,24.12,0.7547,-0.088,4.7,0.378,0.0129,87.8,4.214,0.3401,12.96,yellowfin
2023-02-24,2023,2,55,30.76,143.37,25.09,0.5384,-0.068,4.72,0.286,0.013,74.6,4.452,0.4818,17.57,yellowfin
2023-02-24,2023,2,55,19.49,171.19,28.31,0.4827,0.0085,4.08,0.121,0.0221,166.7,4.545,0.7917,24.97,yellowfin
2023-03-01,2023,3,60,2.82,159.99,33.0,0.3657,0.0648,3.54,0.292,0.0113,61.3,4.995,0.1551,18.89,yellowfin
2023-03-04,2023,3,63,14.05,149.1,27.23,0.2613,-0.0048,4.45,0.305,0.0217,179.1,4.69,0.6378,30.95,yellowfin
2023-03-05,2023,3,64,5.57,146.75,31.33,0.2676,0.0158,2.96,0.31,0.0119,74.1,3.839,0.3341,10.68,yellowfin
2023-03-07,2023,3,66,24.86,166.82,25.09,0.4459,-0.1284,4.31,0.296,0.0307,79.1,4.063,0.4601,27.78,yellowfin
2023-03-07,2023,3,66,14.54,140.24,27.57,0.2838,0.0597,4.15,0.37,0.0336,253.9,4.455,0.6739,35.06,yellowfin
2023-03-08,2023,3,67,1.77,152.7,32.02,0.3562,0.0762,4.16,0.432,0.0164,61.3,5.584,0.2675,22.8,yellowfin
2023-03-09,2023,3,68,2.77,146.91,31.3,0.326,0.1352,3.41,0.541,0.0128,111.6,4.421,0.3614,15.53,yellowfin
2023-03-10,2023,3,69,6.22,168.49,31.03,0.2382,0.2163,4.15,0.314,0.0111,63.5,5.299,0.3603,13.21,yellowfin
2023-03-13,2023,3,72,4.05,172.57,29.85,0.475,0.1647,4.52,0.295,0.0123,89.5,5.444,0.6403,25.74,yellowfin
2023-03-14,2023,3,73,18.37,162.66,27.54,0.3409,-0.0973,4.53,0.321,0.0397,147.1,4.853,0.7148,35.49,yellowfin
2023-03-14,2023,3,73,7.32,165.26,31.59,0.238,0.0431,3.93,0.409,0.0115,70.5,5.167,0.2859,15.0,yellowfin
2023-03-16,2023,3,75,34.46,133.63,23.39,0.6726,0.0011,5.5,0.515,0.0145,96.4,4.743,0.2264,22.57,yellowfin
2023-03-20,2023,3,79,16.96,140.51,27.76,0.2895,0.035,3.64,0.272,0.0382,186.6,3.943,0.684,39.06,yellowfin
2023-03-21,2023,3,80,8.77,134.46,30.61,0.2116,0.0754,3.29,0.43,0.0124,99.5,4.117,0.3985,15.28,yellowfin
2023-03-21,2023,3,80,28.05,147.02,24.8,0.509,-0.0158,4.44,0.19,0.0302,66.0,4.128,0.4246,23.11,yellowfin
2023-03-22,2023,3,81,24.68,173.28,24.16,0.5977,-0.1033,5.19,0.121,0.0459,88.0,4.666,0.3327,29.91,yellowfin
2023-03-23,2023,3,82,20.45,134.49,25.45,0.3752,-0.1372,4.53,0.202,0.0407,143.7,4.358,0.497,35.32,yellowfin
2023-03-24,2023,3,83,5.96,142.58,32.0,0.2489,-0.0211,3.16,0.425,0.0116,58.4,4.235,0.2387,10.73,yellowfin
2023-03-28,2023,3,87,20.69,170.04,26.18,0.5259,-0.0165,4.18,0.281,0.0441,207.9,4.168,0.66,28.22,yellowfin
2023-04-02,2023,4,92,1.85,120.03,31.2,0.4648,0.0137,3.9,0.636,0.0164,57.8,5.03,0.4169,19.4,yellowfin
2023-04-03,2023,4,93,15.42,147.92,27.37,0.2831,-0.1795,4.05,0.211,0.0248,243.5,4.302,0.6643,41.75,yellowfin
2023-04-10,2023,4,100,4.33,130.24,31.7,0.3366,0.0561,3.61,0.357,0.0276,68.9,4.773,0.3065,18.75,yellowfin
2023-04-11,2023,4,101,25.32,161.18,24.14,0.5079,0.0302,4.58,0.177,0.0704,107.3,4.108,0.3179,29.29,yellowfin
2023-04-12,2023,4,102,13.79,120.96,27.66,0.4894,0.042,4.07,0.367,0.0212,154.2,4.382,0.7932,38.97,yellowfin
2023-04-16,2023,4,106,17.35,123.04,24.98,0.4894,0.1189,4.69,0.256,0.0328,164.1,4.395,0.4517,31.9,yellowfin
2023-04-17,2023,4,107,15.16,154.36,27.43,0.2607,-0.0045,4.65,0.241,0.0201,160.0,4.952,0.6479,41.64,yellowfin
2023-04-24,2023,4,114,22.87,150.22,26.06,0.4153,-0.0628,4.62,0.191,0.0384,123.5,4.583,0.6057,33.62,yellowfin
2023-04-26,2023,4,116,32.19,155.8,23.3,0.6417,0.1458,4.83,0.264,0.0108,81.2,4.145,0.2121,26.05,yellowfin
2023-05-01,2023,5,121,12.03,140.04,27.72,0.2001,0.1645,3.62,0.287,0.0202,163.6,3.913,0.593,31.08,yellowfin
2023-05-02,2023,5,122,6.61,161.99,30.78,0.2297,0.0242,4.46,0.46,0.0207,130.7,5.626,0.3894,40.99,yellowfin
2023-05-06,2023,5,126,18.61,131.24,26.77,0.3437,0.0401,4.05,0.148,0.0297,152.5,4.169,0.661,51.24,yellowfin
2023-05-06,2023,5,126,15.79,142.13,26.46,0.2883,0.0313,4.64,0.33,0.0269,172.5,4.699,0.5914,69.85,yellowfin
2023-05-12,2023,5,132,26.33,136.38,21.55,0.5069,-0.136,4.91,0.195,0.0394,69.0,3.841,0.0599,58.56,yellowfin
2023-05-13,2023,5,133,13.77,140.85,27.53,0.2698,0.1219,3.83,0.29,0.0445,195.3,4.099,0.6604,67.24,yellowfin
2023-05-17,2023,5,137,14.27,127.67,26.86,0.4222,0.0785,4.1,0.283,0.0293,152.4,4.236,0.7095,46.63,yellowfin
2023-05-18,2023,5,138,25.67,140.15,23.33,0.4695,-0.0688,4.49,0.142,0.0354,122.6,3.865,0.2026,72.44,yellowfin
2023-05-19,2023,5,139,13.08,125.2,28.45,0.3909,0.0677,3.71,0.264,0.0309,202.7,4.161,0.7446,96.22,yellowfin
2023-05-21,2023,5,141,8.91,135.47,28.94,0.2081,0.1134,3.7,0.303,0.0151,99.2,4.26,0.5734,40.16,yellowfin
2023-05-24,2023,5,144,26.6,162.48,22.68,0.5122,0.128,5.55,0.568,0.0478,61.0,4.614,0.1378,62.86,yellowfin
2023-05-24,2023,5,144,4.94,135.19,29.1,0.253,0.1047,4.16,0.466,0.0223,104.1,4.824,0.6062,53.83,yellowfin
2023-05-26,2023,5,146,3.52,148.72,28.6,0.2878,0.1224,4.09,0.276,0.0115,64.4,4.63,0.6696,61.26,yellowfin
2023-05-26,2023,5,146,10.46,135.15,27.9,0.1705,0.0292,3.51,0.355,0.0258,134.3,3.829,0.5555,51.47,yellowfin
2023-05-27,2023,5,147,4.08,170.95,31.31,0.429,-0.1161,4.07,0.374,0.0118,60.0,5.279,0.3907,50.46,yellowfin
2023-06-01,2023,6,152,19.67,126.96,25.47,0.5093,-0.0478,4.81,0.136,0.0291,151.0,4.631,0.5413,64.55,yellowfin
2023-06-02,2023,6,153,9.46,169.16,26.23,0.1726,-0.0504,4.71,0.344,0.0346,129.7,4.714,0.4592,63.19,yellowfin
2023-06-03,2023,6,154,32.94,127.81,19.36,0.755,-0.1815,5.24,0.388,0.0278,90.4,3.644,0.0082,27.31,yellowfin
2023-06-10,2023,6,161,14.41,163.65,25.66,0.2383,-0.0469,4.93,0.226,0.0222,160.5,4.788,0.4543,63.61,yellowfin
2023-06-10,2023,6,161,32.01,159.21,18.38,0.6142,-0.1804,5.89,0.348,0.0201,72.4,3.884,0.0026,19.41,yellowfin
2023-06-11,2023,6,162,19.92,135.94,23.59,0.3233,0.1481,5.06,0.123,0.0202,135.7,4.407,0.2109,62.97,yellowfin
2023-06-11,2023,6,162,0.04,172.9,26.53,0.5265,-0.2052,4.29,0.333,0.0124,116.0,4.365,0.7097,48.59,yellowfin
2023-06-11,2023,6,162,34.12,159.94,18.96,0.6083,-0.0132,5.43,0.361,0.0257,89.5,3.695,0.005,26.97,yellowfin
2023-06-12,2023,6,163,7.33,159.34,29.38,0.2181,-0.0765,3.53,0.303,0.0272,110.8,4.147,0.548,33.1,yellowfin
2023-06-13,2023,6,164,5.31,131.86,30.02,0.2566,0.0515,3.07,0.538,0.0324,81.2,3.727,0.5094,44.52,yellowfin
2023-06-13,2023,6,164,18.61,153.33,25.91,0.3236,0.0294,4.4,0.327,0.0311,186.1,4.334,0.5421,74.22,yellowfin
2023-06-15,2023,6,166,32.44,155.41,19.66,0.5875,-0.0429,5.26,0.339,0.0141,107.4,3.719,0.0107,31.16,yellowfin
2023-06-15,2023,6,166,29.62,123.89,19.85,0.687,-0.0947,5.48,0.257,0.0318,97.4,3.913,0.0135,34.85,yellowfin
2023-06-16,2023,6,167,22.38,148.6,24.06,0.4178,-0.0719,4.4,0.122,0.034,114.3,3.927,0.2907,48.8,yellowfin
2023-06-25,2023,6,176,30.37,161.71,19.39,0.5698,-0.1437,5.54,0.237,0.0111,106.9,3.855,0.008,37.07,yellowfin
2023-07-02,2023,7,183,5.36,138.22,27.46,0.2191,-0.0031,4.0,0.431,0.0116,108.5,4.263,0.6076,43.04,yellowfin
2023-07-03,2023,7,184,7.87,160.64,26.76,0.1558,0.0788,4.75,0.394,0.0104,162.1,4.881,0.4841,37.91,yellowfin
2023-07-10,2023,7,191,32.6,130.95,17.78,0.5682,-0.0699,5.91,0.5,0.0104,80.8,3.77,0.0012,17.04,yellowfin
2023-07-10,2023,7,191,29.87,136.44,18.56,0.5191,-0.0758,5.63,0.234,0.0397,72.1,3.75,0.0031,29.45,yellowfin
2023-07-16,2023,7,197,9.48,146.89,27.78,0.1851,0.0534,3.88,0.302,0.0114,93.9,4.203,0.5747,41.45,yellowfin
2023-07-16,2023,7,197,19.39,156.26,24.22,0.3198,-0.0085,4.72,0.121,0.0289,136.0,4.249,0.2904,63.4,yellowfin
2023-07-19,2023,7,200,13.8,164.75,27.29,0.2585,0.0103,4.44,0.255,0.0214,155.6,4.696,0.6388,43.01,yellowfin
2023-07-20,2023,7,201,26.96,174.9,19.8,0.5972,-0.0419,5.69,0.175,0.0351,67.0,4.048,0.0124,42.6,yellowfin
2023-07-21,2023,7,202,23.06,127.37,22.64,0.6064,-0.1123,5.09,0.131,0.0432,113.6,4.221,0.1385,49.28,yellowfin
2023-07-24,2023,7,205,5.37,152.05,27.84,0.2319,0.0477,4.14,0.544,0.0325,90.1,4.504,0.6317,51.72,yellowfin
2023-08-04,2023,8,216,11.56,158.17,27.91,0.1755,0.0264,3.73,0.342,0.0329,211.6,4.071,0.5628,63.33,yellowfin
2023-08-07,2023,8,219,26.58,151.21,21.36,0.4462,-0.0941,5.52,0.267,0.0335,62.7,4.275,0.0497,53.5,yellowfin
2023-08-08,2023,8,220,33.13,160.03,16.83,0.6905,-0.0086,6.38,0.767,0.0183,88.2,3.861,0.0004,25.98,yellowfin
