yy,mm,lat5,lon5,cwp_grid,hhooks,alb_c,alb_n,yft_c,yft_n,bet_c,bet_n,mls_c,mls_n,blm_c,blm_n,bum_c,bum_n,swo_c,swo_n,oth_c,oth_n
2001,10,"20N","130E","61200013000",2228.56,29.945,1709,8.512,296,4.505,325,0.816,23,0.000,0,8.452,106,1.030,9,0.300,11
2001,10,"20N","135E","61200013500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"20N","140E","61200014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"20N","145E","61200014500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"20N","150E","61200015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"20N","155E","61200015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"20N","155W","64200015000",4622.54,5.748,235,2.658,69,67.892,2193,10.269,381,0.000,0,8.694,85,1.455,32,30.007,2616
2001,10,"20N","160E","61200016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"20N","160W","64200015500",3863.50,7.432,283,1.180,38,47.528,1779,12.615,489,0.092,1,5.872,72,1.423,42,23.104,1965
2001,10,"20N","165E","61200016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"20N","165W","64200016000",2811.37,1.637,65,7.309,307,46.700,1575,8.096,314,0.092,1,3.382,45,0.599,20,17.344,1407
2001,10,"20N","170E","61200017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"20N","175E","61200017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"20S","135W","63150013000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"20S","140W","63150013500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"20S","145E","62150014500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"20S","145W","63150014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"20S","150E","62150015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"20S","150W","63150014500",1875.42,64.866,3179,5.880,181,4.010,135,2.387,34,0.000,0,3.852,65,1.234,25,3.055,672
2001,10,"20S","155E","62150015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"20S","155W","63150015000",1813.70,59.962,2863,7.628,223,5.581,188,2.525,40,0.000,0,5.350,86,2.187,33,2.957,2154
2001,10,"20S","160E","62150016000",1257.70,24.790,1396,3.223,90,2.909,81,4.252,63,0.460,6,0.816,10,0.205,4,6.605,382
2001,10,"20S","165E","62150016500",1114.99,41.097,2427,4.230,140,2.306,133,0.082,3,0.000,0,0.260,7,0.000,0,2.744,217
2001,10,"20S","170E","62150017000",1613.79,44.384,2701,4.087,130,2.051,77,0.906,24,0.105,2,0.606,16,0.512,25,4.904,610
2001,10,"20S","175E","62150017500",5920.56,120.901,6383,16.884,571,17.107,707,0.592,14,0.287,7,6.095,133,3.352,80,25.800,3467
2001,10,"20S","175W","63150017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"20S","180W","63150017500",2732.50,43.951,2627,16.012,681,10.772,460,1.572,38,0.479,11,1.335,29,2.742,53,17.254,1954
2001,10,"25N","125E","61250012500",1034.25,0.563,32,4.738,165,1.594,115,0.048,1,0.257,3,0.749,9,0.589,5,0.112,4
2001,10,"25N","130E","61250013000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"25N","135E","61250013500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"25N","140E","61250014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"25N","145E","61250014500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"25N","155W","64250015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"25N","160W","64250015500",2454.59,2.578,105,1.375,40,31.259,1164,11.925,429,0.000,0,6.236,93,1.881,44,14.743,1232
2001,10,"25N","165W","64250016000",1404.80,0.524,18,0.534,16,19.892,760,6.841,280,0.000,0,4.882,114,1.080,28,9.119,916
2001,10,"25N","170E","61250017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"25N","170W","64250016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"25N","175E","61250017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"25N","175W","64250017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"25S","135W","63200013000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"25S","150E","62200015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"25S","155E","62200015500",1713.99,13.645,1000,35.389,891,12.029,318,14.025,171,0.115,3,0.117,3,30.558,456,11.070,729
2001,10,"25S","160E","62200016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"25S","165E","62200016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"25S","170E","62200017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"25S","175E","62200017500",3149.15,92.177,5913,9.767,314,6.959,232,0.491,10,0.000,0,2.003,50,1.147,28,4.711,475
2001,10,"25S","175W","63200017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"25S","180W","63200017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"30N","140E","61300014000",4187.01,35.362,2018,2.163,79,34.936,1319,23.582,657,0.128,1,5.242,66,13.104,119,0.000,0
2001,10,"30N","145E","61300014500",2450.67,13.844,790,1.374,50,16.390,619,12.556,332,0.128,1,5.156,71,3.588,33,0.037,1
2001,10,"30N","150E","61300015000",4678.43,12.397,707,1.794,65,51.522,1946,10.066,261,0.128,1,2.744,41,11.003,164,0.000,0
2001,10,"30N","155E","61300015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"30N","155W","64300015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"30N","160E","61300016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"30N","160W","64300015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"30N","165E","61300016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"30N","170E","61300017000",3937.81,9.254,528,3.882,95,44.022,1811,5.372,106,0.000,0,0.825,16,13.900,258,0.313,14
2001,10,"30N","175E","61300017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"30S","135W","63250013000",1666.67,73.521,4609,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,1.091,21,0.000,0
2001,10,"30S","140W","63250013500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"30S","150E","62250015000",2235.15,6.791,598,65.582,1813,10.250,235,12.723,160,0.000,0,0.000,5,14.161,208,16.206,892
2001,10,"30S","155E","62250015500",4552.78,12.787,1065,47.813,1267,15.681,477,60.279,760,0.000,7,0.000,3,180.956,2518,20.818,1422
2001,10,"30S","160E","62250016000",2350.86,29.442,1720,22.208,836,26.775,1032,19.252,307,0.000,0,0.000,0,55.889,754,4.112,193
2001,10,"30S","165E","62250016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"30S","175W","63250017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"30S","180W","63250017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"35N","140E","61350014000",1967.86,3.048,174,1.797,66,11.232,424,8.407,234,0.000,0,0.749,9,7.722,108,0.000,0
2001,10,"35N","145E","61350014500",23521.29,53.743,3066,11.356,414,196.192,7409,127.393,3485,0.896,9,50.775,643,33.907,328,0.000,0
2001,10,"35N","150E","61350015000",18750.85,46.880,2675,6.405,234,167.962,6342,94.138,2472,0.769,8,21.438,280,21.718,247,0.447,3
2001,10,"35N","155E","61350015500",8143.94,63.615,3630,2.069,75,119.796,4524,24.488,631,0.000,0,4.482,58,16.818,266,0.040,1
2001,10,"35N","155W","64350015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"35N","160E","61350016000",5920.39,40.371,2303,5.516,135,66.389,2731,6.436,127,0.000,0,0.361,7,37.982,705,0.384,54
2001,10,"35N","160W","64350015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"35N","165E","61350016500",1403.64,19.139,1092,1.348,33,8.313,342,2.990,59,0.000,0,0.052,1,5.872,109,0.264,43
2001,10,"35N","165W","64350016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"35N","170E","61350017000",5839.44,77.695,4433,3.923,96,31.261,1286,9.983,197,0.078,1,0.258,5,30.277,562,2.591,452
2001,10,"35N","170W","64350016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"35N","175E","61350017500",1136.86,9.219,526,0.327,8,2.528,104,2.230,44,0.000,0,0.000,0,18.425,342,0.081,2
2001,10,"35S","135W","63300013000",4668.60,319.705,27012,0.522,17,1.476,45,3.615,27,0.000,0,0.000,0,2.184,50,0.000,0
2001,10,"35S","140W","63300013500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"35S","150E","62300015000",2170.70,8.724,867,96.290,3595,15.189,381,13.208,151,0.000,0,0.000,1,14.919,219,13.020,924
2001,10,"35S","155E","62300015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"35S","160E","62300016000",1636.30,51.979,2965,14.912,596,24.313,968,4.763,94,0.000,0,0.000,0,1.503,27,0.051,2
2001,10,"35S","165E","62300016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"35S","170E","62300017000",3136.29,18.707,2634,4.986,155,23.669,666,0.107,1,0.000,0,0.000,0,9.034,201,18.150,596
2001,10,"35S","175E","62300017500",3421.88,21.983,2935,10.678,348,32.508,885,0.000,5,0.000,0,0.000,0,9.461,208,24.120,646
2001,10,"35S","175W","63300017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"35S","180W","63300017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"40N","150E","61400015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"40N","155E","61400015500",3629.39,0.280,16,0.127,3,4.361,76,0.405,8,0.000,0,0.000,0,61.632,1144,0.081,2
2001,10,"40N","155W","64400015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"40N","160W","64400015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"40N","165W","64400016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"40N","170E","61400017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"40N","170W","64400016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"40N","175E","61400017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"40S","150E","62350015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"40S","165W","63350016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"40S","170W","63350016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"40S","175E","62350017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"40S","175W","63350017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"45N","175E","61450017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"45S","160W","63400015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"45S","165W","63400016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"45S","170W","63400016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"45S","175W","63400017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,10,"45S","180W","63400017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"00N","120E","61000012000",15859.20,0.000,0,246.963,8923,54.275,1653,0.397,10,6.463,149,19.576,390,12.354,250,0.119,5
2001,11,"00N","125E","61000012500",20907.37,0.000,0,325.250,11751,71.875,2189,0.524,13,8.520,197,25.807,513,16.287,329,0.157,7
2001,11,"00N","130E","61000013000",23200.32,0.387,13,424.067,14925,122.704,3113,0.174,4,2.614,52,7.806,150,5.112,93,0.038,2
2001,11,"00N","135E","61000013500",2524.99,0.218,7,21.358,791,24.580,775,0.217,5,0.000,0,1.225,19,0.645,9,0.000,0
2001,11,"00N","140E","61000014000",10584.24,0.246,14,78.548,2808,83.918,2653,0.000,0,0.428,7,5.707,73,4.054,40,0.000,0
2001,11,"00N","145E","61000014500",9641.01,0.352,20,59.658,2085,75.857,2185,0.000,0,5.617,137,6.021,96,6.005,131,0.000,0
2001,11,"00N","150E","61000015000",1803.38,0.000,0,11.753,410,12.172,306,0.000,0,4.397,103,0.858,17,2.016,43,0.000,0
2001,11,"00N","155E","61000015500",1708.86,0.000,0,22.705,816,19.501,570,0.193,5,1.457,32,0.631,12,1.095,19,0.000,0
2001,11,"00N","155W","64000015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"00N","160E","61000016000",1127.11,0.105,6,11.530,503,19.167,558,0.052,1,0.444,11,0.199,4,0.420,13,0.000,0
2001,11,"00N","160W","64000015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"00N","165E","61000016500",6301.71,0.719,41,34.967,1609,251.930,7583,0.362,7,0.000,0,16.698,335,4.911,91,0.000,0
2001,11,"00N","165W","64000016000",2327.88,0.584,29,36.245,1264,31.237,823,0.000,0,0.049,1,2.939,60,3.541,93,0.947,106
2001,11,"00N","170E","61000017000",3711.26,1.279,73,30.056,1383,106.555,3202,0.466,9,0.049,1,6.557,133,2.595,50,0.000,0
2001,11,"00N","170W","64000016500",11639.16,0.220,12,91.357,3279,173.067,4542,0.557,22,5.785,125,19.421,406,35.556,648,23.366,1276
2001,11,"00N","175E","61000017500",5794.44,0.778,44,44.372,2007,112.694,3375,0.680,15,0.049,1,18.381,397,3.944,75,0.216,7
2001,11,"00N","175W","64000017000",5030.78,0.414,19,70.084,2333,94.416,2387,0.207,4,5.947,87,15.410,320,5.718,136,0.000,0
2001,11,"00N","180W","64000017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"05N","120E","61050012000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"05N","125E","61050012500",34985.91,0.000,0,438.626,15702,114.067,2842,0.000,0,0.112,4,0.266,9,0.000,0,0.000,0
2001,11,"05N","130E","61050013000",42503.88,0.352,14,542.259,19366,195.553,5099,0.000,0,0.280,7,6.956,127,2.798,54,0.075,12
2001,11,"05N","135E","61050013500",7966.01,1.516,54,58.452,2115,59.898,1515,0.546,15,0.325,7,8.222,170,2.599,53,0.000,0
2001,11,"05N","140E","61050014000",2527.46,0.118,7,15.626,577,16.516,541,0.000,0,1.485,40,1.984,37,1.536,21,0.000,0
2001,11,"05N","145E","61050014500",6791.84,0.000,0,32.441,1199,61.842,1632,0.000,0,5.353,123,9.263,204,7.246,190,0.000,0
2001,11,"05N","150E","61050015000",3023.57,0.000,0,9.520,319,25.898,741,0.150,4,3.589,76,8.579,222,8.197,194,0.000,0
2001,11,"05N","155E","61050015500",3521.87,0.000,0,9.529,303,44.903,1297,0.000,0,1.811,44,0.232,4,0.827,27,0.000,0
2001,11,"05N","155W","64050015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"05N","160E","61050016000",1662.71,0.338,19,3.495,129,28.283,838,0.000,0,1.235,28,0.997,20,0.419,11,0.000,0
2001,11,"05N","165E","61050016500",1671.61,0.368,21,5.151,237,54.087,1628,0.155,3,0.099,2,3.290,66,0.917,17,0.000,0
2001,11,"05N","170E","61050017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"05N","170W","64050016500",3746.64,0.050,3,24.718,828,69.482,1611,0.119,6,19.181,499,15.615,448,2.603,52,1.140,57
2001,11,"05N","175E","61050017500",1981.18,0.105,6,8.244,352,33.060,945,0.333,8,0.000,0,10.770,252,0.680,18,0.000,0
2001,11,"05N","175W","64050017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"05N","180W","64050017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"05S","120E","62000012000",20192.69,0.000,0,313.150,11314,70.400,2144,0.506,13,8.229,190,24.925,495,15.730,318,0.152,7
2001,11,"05S","125E","62000012500",30289.03,0.000,0,469.725,16972,105.600,3217,0.759,20,12.343,285,37.387,743,23.595,477,0.228,11
2001,11,"05S","130E","62000013000",10096.34,0.000,0,156.575,5657,35.200,1072,0.253,7,4.114,95,12.462,248,7.865,159,0.076,4
2001,11,"05S","135E","62000013500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"05S","140E","62000014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"05S","145E","62000014500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"05S","150E","62000015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"05S","155W","63000015000",2628.84,0.086,6,22.876,867,67.014,1722,0.401,9,0.000,0,3.118,45,2.367,59,0.000,0
2001,11,"05S","160E","62000016000",2701.59,0.403,23,90.058,3590,46.491,1851,0.207,4,0.148,3,3.970,79,1.997,37,0.031,1
2001,11,"05S","160W","63000015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"05S","165E","62000016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"05S","165W","63000016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"05S","170E","62000017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"05S","170W","63000016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"05S","175E","62000017500",1240.38,0.000,0,28.592,1069,64.246,1592,0.065,3,0.000,0,8.772,175,3.038,50,0.074,9
2001,11,"05S","175W","63000017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"05S","180W","63000017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10N","110E","61100011000",10742.32,0.000,0,172.750,6171,30.208,811,0.000,0,3.333,77,7.083,141,5.542,112,0.081,4
2001,11,"10N","115E","61100011500",10742.32,0.000,0,172.750,6171,30.208,811,0.000,0,3.333,77,7.083,141,5.542,112,0.081,4
2001,11,"10N","125E","61100012500",2321.07,0.071,4,22.970,693,6.156,184,0.000,0,0.000,0,0.685,14,0.000,0,0.000,0
2001,11,"10N","130E","61100013000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10N","140E","61100014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10N","145E","61100014500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10N","150E","61100015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10N","170E","61100017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10N","175E","61100017500",2385.34,7.713,441,25.268,791,22.946,1108,3.374,68,0.049,1,5.076,123,1.079,20,0.000,0
2001,11,"10N","175W","64100017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10S","130E","62050013000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10S","135E","62050013500",8437.50,0.000,0,95.440,3052,0.000,0,0.000,0,0.281,5,6.617,104,2.045,42,27.442,2485
2001,11,"10S","135W","63050013000",11594.47,19.608,1289,78.115,2402,378.640,8542,1.668,36,0.099,2,14.304,212,32.680,708,3.608,306
2001,11,"10S","140E","62050014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10S","140W","63050013500",1707.52,0.409,24,10.072,309,73.991,1496,0.155,3,0.000,0,2.096,38,4.512,87,0.248,24
2001,11,"10S","145E","62050014500",2786.33,4.168,207,119.809,3819,12.735,484,0.061,1,5.446,89,6.010,102,2.404,50,1.229,105
2001,11,"10S","145W","63050014000",1748.62,3.186,223,25.655,1000,37.316,1094,0.119,3,0.000,0,2.739,31,2.717,47,0.642,21
2001,11,"10S","150E","62050015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10S","150W","63050014500",8569.33,4.204,279,109.043,3573,174.817,4577,15.649,133,15.079,89,26.019,270,11.186,180,8.903,255
2001,11,"10S","155E","62050015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10S","155W","63050015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10S","160E","62050016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10S","160W","63050015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10S","165E","62050016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10S","165W","63050016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10S","170E","62050017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10S","170W","63050016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10S","175E","62050017500",1971.65,12.586,711,27.049,1404,25.183,1073,0.000,0,0.143,3,34.219,810,2.792,55,0.647,65
2001,11,"10S","175W","63050017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"10S","180W","63050017500",1913.31,0.849,46,15.989,517,45.534,1440,0.172,6,0.148,3,23.486,538,1.198,23,0.840,101
2001,11,"15N","110E","61150011000",10742.32,0.000,0,172.750,6171,30.208,811,0.000,0,3.333,77,7.083,141,5.542,112,0.081,4
2001,11,"15N","115E","61150011500",10742.32,0.000,0,172.750,6171,30.208,811,0.000,0,3.333,77,7.083,141,5.542,112,0.081,4
2001,11,"15N","125E","61150012500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"15N","130E","61150013000",3426.61,106.205,6060,7.189,273,11.062,605,0.048,1,0.000,0,8.559,107,1.325,12,0.000,0
2001,11,"15N","135E","61150013500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"15N","140E","61150014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"15N","145E","61150014500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"15N","150E","61150015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"15N","155E","61150015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
2001,11,"15N","155W","64150015000",2104.41,0.831,36,1.466,50,36.806,1266,5.697,207,0.000,0,2.063,30,0.493,9,10.529,1055
