date,year,month,day_of_year,lat,lon,sst,chl,ssh,do,current_speed,front_strength,eddy_strength,phi,hsi,cpue_kg_per_day,species,proxy_cpue,bathy_depth,bathy_slope,bathy_dist_to_seamount,bathy_dist_to_shelf_break
2021-09-15,2021,9,258,5.5,171.0,28.39,0.4409,0.023,3.85,0.291,0.0153,41.7,0.472,0.8438,134.1,skipjack,0.6313211813997613,-4000.0,0.0,500.0,300.0
2021-10-15,2021,10,288,12.0,152.0,27.55,0.1902,0.0476,2.61,0.259,0.0853,132.2,0.304,0.713,99.5,skipjack,0.6664173096081496,-3999.958251953125,0.0076246121898293495,500.0,300.0
2021-10-15,2021,10,288,8.0,160.0,28.56,0.1902,0.0476,3.88,0.299,0.0074,94.3,0.48,0.6548,114.8,skipjack,0.4777610143843426,-4000.0,0.0,500.0,300.0
2021-10-15,2021,10,288,6.0,168.0,29.0,0.2302,0.0405,3.77,0.295,0.0412,78.4,0.478,0.6683,126.3,skipjack,0.7248673335819469,-4000.0,0.0,500.0,300.0
2021-11-15,2021,11,319,10.0,154.0,28.71,0.15,0.065,2.39,0.287,0.0048,90.3,0.299,0.5854,92.1,skipjack,0.5394062240865309,-4000.0,0.0,500.0,300.0
2021-11-15,2021,11,319,7.0,162.0,29.66,0.21,0.0596,3.69,0.299,0.0327,51.6,0.486,0.5912,108.5,skipjack,0.6501406882103252,-4000.0,0.0,500.0,300.0
2021-11-15,2021,11,319,5.5,170.0,30.07,0.24,0.053,3.6,0.291,0.0244,70.3,0.486,0.5807,119.8,skipjack,0.6708831680630022,-4000.0,0.0,500.0,300.0
2021-12-15,2021,12,349,11.0,152.0,28.92,0.17,0.0754,2.38,0.274,0.0315,111.2,0.301,0.6015,86.4,skipjack,0.7702701010674228,-3999.998046875,0.001904190517961979,500.0,300.0
2021-12-15,2021,12,349,8.0,160.0,30.11,0.19,0.0735,3.64,0.299,0.0,55.4,0.493,0.5299,102.3,skipjack,0.7096451227085575,-4000.0,0.0,500.0,300.0
2021-12-15,2021,12,349,6.0,168.0,30.85,0.23,0.0664,3.49,0.295,0.0175,32.8,0.492,0.4967,112.5,skipjack,0.7112875871131283,-4000.0,0.0,500.0,300.0
2019-01-15,2019,1,15,32.0,140.0,23.68,0.6018,-0.0176,5.09,0.541,0.025,63.0,0.6,0.6745,28.5,albacore,0.12537163813033683,-3954.2109375,1.320077896118164,500.0,300.0
2019-01-15,2019,1,15,28.0,145.0,24.57,0.5218,-0.0176,4.87,0.459,0.093,81.3,0.601,0.5426,35.2,albacore,0.9315164767586391,-3999.92236328125,0.07026319205760956,500.0,300.0
2019-01-15,2019,1,15,25.0,150.0,25.22,0.4618,-0.0054,4.72,0.113,0.0753,65.9,0.6,0.4482,30.8,albacore,0.9513539097036198,-4000.0,0.0,500.0,300.0
2019-01-15,2019,1,15,22.0,155.0,25.84,0.4018,0.0145,4.56,0.101,0.1116,121.6,0.599,0.362,22.4,albacore,0.3982257459795173,-4000.0,0.0,500.0,300.0
2019-02-15,2019,2,46,33.0,138.0,23.87,0.6364,-0.0186,5.08,0.559,0.0153,86.8,0.605,0.6498,30.1,albacore,0.8835493996406203,-3999.994384765625,0.013508989475667477,500.0,300.0
2019-02-15,2019,2,46,29.0,143.0,24.7,0.5564,-0.0234,4.88,0.479,0.0707,40.8,0.605,0.5286,37.5,albacore,0.8871057588155116,-3959.65478515625,1.5464833974838257,500.0,300.0
2019-02-15,2019,2,46,26.0,148.0,25.3,0.4964,-0.0145,4.73,0.426,0.0848,23.2,0.604,0.4425,33.2,albacore,0.45724920489168086,-4000.0,1.8550616687207366e-07,500.0,300.0
2019-02-15,2019,2,46,22.0,153.0,26.07,0.4164,0.0105,4.53,0.101,0.0455,95.0,0.601,0.3381,24.6,albacore,0.11190702118082627,-4000.0,0.0,500.0,300.0
2019-03-15,2019,3,74,34.0,136.0,23.21,0.6726,-0.0255,5.2,0.574,0.0099,93.9,0.599,0.7429,32.8,albacore,0.9132302140199764,-4000.0,0.0,500.0,300.0
2019-03-15,2019,3,74,30.0,142.0,24.13,0.5926,-0.035,4.98,0.5,0.0109,24.2,0.6,0.6112,40.2,albacore,0.2321381824181163,-3954.13330078125,1.357190728187561,500.0,300.0
2019-03-15,2019,3,74,27.0,147.0,24.79,0.5326,-0.0296,4.82,0.441,0.1093,50.2,0.601,0.5138,36.5,albacore,0.9243013850197043,-4000.0,0.0,500.0,300.0
2019-03-15,2019,3,74,23.0,152.0,25.65,0.4526,-0.0077,4.61,0.101,0.0814,65.2,0.6,0.3928,27.1,albacore,0.7150996573223709,-4000.0,0.0,500.0,300.0
2019-04-15,2019,4,105,35.0,135.0,21.7,0.7,-0.0354,5.45,0.287,0.0146,102.2,0.581,0.9144,35.4,albacore,0.614983366956068,-4000.0,0.0,500.0,300.0
2019-04-15,2019,4,105,31.0,140.0,22.84,0.62,-0.0494,5.19,0.521,0.0085,65.3,0.587,0.787,42.8,albacore,0.7810441310227991,-3080.301513671875,3.519994020462036,500.0,300.0
2019-04-15,2019,4,105,28.0,145.0,23.68,0.56,-0.0476,5.01,0.459,0.068,45.1,0.59,0.6709,38.1,albacore,0.5121592557330531,-3999.92236328125,0.07026319205760956,500.0,300.0
2019-04-15,2019,4,105,24.0,150.0,24.76,0.48,-0.0294,4.77,0.105,0.068,118.6,0.593,0.5114,29.5,albacore,0.3458400647744668,-4000.0,0.0,500.0,300.0
2019-05-15,2019,5,135,34.0,137.0,20.32,0.6726,-0.0555,5.63,0.574,0.0199,66.4,0.56,0.986,38.6,albacore,0.9915374132827048,-4000.0,4.266642008587951e-06,500.0,300.0
2019-05-15,2019,5,135,30.0,142.0,21.75,0.5926,-0.065,5.34,0.5,0.0282,28.0,0.571,0.9014,45.3,albacore,0.9874698767202272,-3954.13330078125,1.357190728187561,500.0,300.0
2019-05-15,2019,5,135,27.0,148.0,22.8,0.5326,-0.0596,5.12,0.441,0.0842,15.6,0.577,0.7821,40.7,albacore,0.989925038423255,-4000.0,0.0,500.0,300.0
2019-05-15,2019,5,135,23.0,153.0,24.17,0.4526,-0.0377,4.84,0.101,0.0534,97.7,0.584,0.588,31.2,albacore,0.8420925155385116,-4000.0,0.0,500.0,300.0
2019-06-15,2019,6,166,33.0,139.0,19.08,0.6364,-0.0705,5.8,0.559,0.0274,79.3,0.541,0.9628,36.2,albacore,0.43565297673757497,-3999.886474609375,0.049029409885406494,500.0,300.0
2019-06-15,2019,6,166,29.0,144.0,20.8,0.5564,-0.0754,5.46,0.479,0.0777,44.1,0.556,0.9586,43.8,albacore,0.5358629660663332,-3998.232421875,0.7569485902786255,500.0,300.0
2019-06-15,2019,6,166,26.0,150.0,22.06,0.4964,-0.0664,5.21,0.126,0.0504,47.1,0.566,0.8568,38.5,albacore,0.24876032821521096,-4000.0,0.0,500.0,300.0
2019-06-15,2019,6,166,22.0,155.0,23.72,0.4164,-0.0414,4.88,0.101,0.0708,127.4,0.577,0.6394,28.7,albacore,0.7695310893073227,-4000.0,0.0,500.0,300.0
2019-07-15,2019,7,196,32.0,141.0,18.4,0.6018,-0.0776,5.88,0.541,0.0234,30.5,0.53,0.9146,33.5,albacore,0.7739900034281004,-3983.155029296875,1.0069061517715454,500.0,300.0
2019-07-15,2019,7,196,28.0,146.0,20.33,0.5218,-0.0776,5.51,0.459,0.0865,43.2,0.548,0.9667,40.1,albacore,0.38517786105074536,-4000.0,0.0001355491258436814,500.0,300.0
2019-07-15,2019,7,196,25.0,152.0,21.74,0.4618,-0.0654,5.24,0.113,0.0665,82.8,0.56,0.8779,35.8,albacore,0.9935420216687458,-4000.0,0.0,500.0,300.0
2019-07-15,2019,7,196,21.0,157.0,23.61,0.3818,-0.0378,4.88,0.105,0.1006,137.0,0.573,0.6432,26.3,albacore,0.8026099673801737,-4000.0,0.0,500.0,300.0
2019-08-15,2019,8,227,33.0,139.0,17.48,0.6139,-0.0705,6.04,0.559,0.0116,69.7,0.518,0.8244,31.8,albacore,0.7037367512638426,-3999.886474609375,0.049029409885406494,500.0,300.0
2019-08-15,2019,8,227,29.0,144.0,19.5,0.5339,-0.0754,5.66,0.479,0.0866,69.6,0.539,0.9652,38.4,albacore,0.4146866645193048,-3998.232421875,0.7569485902786255,500.0,300.0
2019-08-15,2019,8,227,26.0,150.0,20.99,0.4739,-0.0664,5.37,0.126,0.0704,57.8,0.553,0.9328,34.2,albacore,0.7886257469266268,-4000.0,0.0,500.0,300.0
2019-08-15,2019,8,227,22.0,155.0,22.95,0.3939,-0.0414,5.0,0.101,0.0579,82.3,0.568,0.7306,25.1,albacore,0.11850728069130514,-4000.0,0.0,500.0,300.0
2019-09-15,2019,9,258,34.0,137.0,17.41,0.6309,-0.0555,6.07,0.574,0.0281,114.7,0.519,0.8182,33.2,albacore,0.8094277845498616,-4000.0,4.266642008587951e-06,500.0,300.0
2019-09-15,2019,9,258,30.0,142.0,19.36,0.5509,-0.065,5.7,0.5,0.0193,72.5,0.539,0.964,40.6,albacore,0.8732632579381627,-3954.13330078125,1.357190728187561,500.0,300.0
2019-09-15,2019,9,258,27.0,148.0,20.8,0.4909,-0.0596,5.42,0.441,0.0872,41.9,0.552,0.9457,36.1,albacore,0.10329770887615469,-4000.0,0.0,500.0,300.0
2019-09-15,2019,9,258,23.0,153.0,22.69,0.4109,-0.0377,5.06,0.101,0.0872,124.5,0.567,0.7663,27.5,albacore,0.3672381782760141,-4000.0,0.0,500.0,300.0
2019-10-15,2019,10,288,33.0,139.0,19.08,0.6102,-0.0446,5.8,0.559,0.0196,107.2,0.541,0.9602,30.5,albacore,0.7990489855209828,-3999.886474609375,0.049029409885406494,500.0,300.0
2019-10-15,2019,10,288,29.0,144.0,20.8,0.5302,-0.0494,5.46,0.479,0.0276,66.5,0.556,0.9541,37.8,albacore,0.22232489004154277,-3998.232421875,0.7569485902786255,500.0,300.0
2019-10-15,2019,10,288,26.0,150.0,22.06,0.4702,-0.0405,5.21,0.126,0.0817,55.5,0.566,0.8508,33.4,albacore,0.17087579148124474,-4000.0,0.0,500.0,300.0
2019-10-15,2019,10,288,22.0,155.0,23.72,0.3902,-0.0155,4.88,0.101,0.0818,66.5,0.577,0.6318,24.8,albacore,0.773315918842903,-4000.0,0.0,500.0,300.0
2019-11-15,2019,11,319,32.0,140.0,21.04,0.59,-0.0326,5.48,0.541,0.0178,72.9,0.566,0.9518,27.8,albacore,0.7712408791109828,-3954.2109375,1.320077896118164,500.0,300.0
2019-11-15,2019,11,319,28.0,145.0,22.45,0.51,-0.0326,5.19,0.459,0.1096,40.5,0.575,0.8186,34.5,albacore,0.6131460191848858,-3999.92236328125,0.07026319205760956,500.0,300.0
2019-11-15,2019,11,319,25.0,151.0,23.48,0.45,-0.0204,4.98,0.113,0.0638,60.6,0.581,0.6796,30.2,albacore,0.34743299800005917,-4000.0,0.0,500.0,300.0
2019-11-15,2019,11,319,21.0,156.0,24.84,0.37,0.0072,4.69,0.105,0.0983,125.0,0.586,0.4795,22.1,albacore,0.5846039420182232,-4000.0,0.0,500.0,300.0
2019-12-15,2019,12,349,31.0,141.0,22.84,0.57,-0.0234,5.19,0.521,0.0147,68.0,0.587,0.7814,26.3,albacore,0.7502114817832377,-3661.661865234375,3.2673208713531494,500.0,300.0
2019-12-15,2019,12,349,27.0,146.0,23.95,0.49,-0.0186,4.95,0.441,0.0819,74.1,0.591,0.6241,32.8,albacore,0.8507068579343356,-4000.0,0.0001355491258436814,500.0,300.0
2019-12-15,2019,12,349,24.0,152.0,24.75,0.43,-0.0034,4.77,0.105,0.066,75.0,0.593,0.505,28.5,albacore,0.7713764750289154,-4000.0,0.0,500.0,300.0
2019-12-15,2019,12,349,20.0,157.0,25.8,0.35,0.026,4.53,0.113,0.0161,100.1,0.593,0.3563,20.8,albacore,0.5040184890349545,-4000.0,0.0,500.0,300.0
2020-01-15,2020,1,15,32.0,139.0,23.67,0.6018,-0.0176,5.09,0.541,0.023,71.0,0.6,0.6753,29.2,albacore,0.975287592755882,-3983.155029296875,1.0069959163665771,500.0,300.0
2020-01-15,2020,1,15,28.0,144.0,24.57,0.5218,-0.0176,4.87,0.459,0.0801,46.2,0.601,0.5426,36.1,albacore,0.8025342155723044,-3959.768310546875,1.6102532148361206,500.0,300.0
2020-01-15,2020,1,15,25.0,149.0,25.22,0.4618,-0.0054,4.72,0.113,0.0517,62.2,0.6,0.4476,31.5,albacore,0.8489482992476257,-4000.0,1.8550616687207366e-07,500.0,300.0
2020-01-15,2020,1,15,21.0,154.0,26.07,0.3818,0.0222,4.51,0.105,0.0731,102.4,0.599,0.3323,23.2,albacore,0.5388605251309353,-4000.0,0.0,500.0,300.0
2020-02-15,2020,2,46,33.0,137.0,23.87,0.6364,-0.0186,5.08,0.559,0.0184,84.0,0.605,0.6509,31.5,albacore,0.8206193665766349,-4000.0,0.0006457469426095486,500.0,300.0
2020-02-15,2020,2,46,29.0,142.0,24.7,0.5564,-0.0234,4.88,0.479,0.1177,53.6,0.605,0.529,38.8,albacore,0.8587129677550677,-3942.92333984375,1.0090205669403076,500.0,300.0
2020-02-15,2020,2,46,26.0,147.0,25.3,0.4964,-0.0145,4.73,0.426,0.0852,60.0,0.604,0.4421,34.1,albacore,0.8324602260036364,-4000.0,6.857797870907234e-06,500.0,300.0
2020-02-15,2020,2,46,22.0,152.0,26.07,0.4164,0.0105,4.53,0.101,0.0416,105.7,0.601,0.3372,25.4,albacore,0.5566149543882803,-4000.0,0.0,500.0,300.0
2020-03-15,2020,3,75,34.0,135.0,23.2,0.6726,-0.0255,5.2,0.574,0.0206,136.8,0.598,0.7442,34.2,albacore,0.5647675850235077,-4000.0,0.0,500.0,300.0
2020-03-15,2020,3,75,30.0,141.0,24.12,0.5926,-0.035,4.98,0.5,0.0181,58.5,0.6,0.6118,41.5,albacore,0.43871701450252243,-3080.298095703125,3.6613783836364746,500.0,300.0
2020-03-15,2020,3,75,27.0,146.0,24.79,0.5326,-0.0296,4.82,0.441,0.0793,31.4,0.601,0.5136,37.2,albacore,0.7226163658960326,-4000.0,0.0001355491258436814,500.0,300.0
2020-03-15,2020,3,75,23.0,151.0,25.65,0.4526,-0.0077,4.61,0.101,0.1029,108.8,0.6,0.392,28.1,albacore,0.7330389893494892,-4000.0,0.0,500.0,300.0
2020-04-15,2020,4,106,35.0,134.0,21.69,0.7,-0.0354,5.45,0.287,0.0279,81.8,0.581,0.9153,36.8,albacore,0.6058399842219993,-4000.0,0.0,500.0,300.0
2020-04-15,2020,4,106,31.0,139.0,22.83,0.62,-0.0494,5.2,0.521,0.034,29.7,0.587,0.7878,44.1,albacore,0.6270563435710736,-3661.661865234375,3.267435312271118,500.0,300.0
2020-04-15,2020,4,106,28.0,144.0,23.67,0.56,-0.0476,5.01,0.459,0.0917,94.7,0.59,0.671,39.5,albacore,0.8020993513077073,-3959.768310546875,1.6102532148361206,500.0,300.0
2020-04-15,2020,4,106,24.0,149.0,24.77,0.48,-0.0294,4.77,0.105,0.0602,70.3,0.593,0.5108,30.2,albacore,0.6682702918395927,-4000.0,6.874660357425455e-06,500.0,300.0
2020-05-15,2020,5,136,34.0,136.0,20.31,0.6726,-0.0555,5.63,0.574,0.021,77.5,0.56,0.9862,39.5,albacore,0.1842090206387953,-4000.0,0.0,500.0,300.0
2020-05-15,2020,5,136,30.0,141.0,21.74,0.5926,-0.065,5.34,0.5,0.0045,53.8,0.571,0.9017,46.8,albacore,0.7444875474178788,-3080.298095703125,3.6613783836364746,500.0,300.0
2020-05-15,2020,5,136,27.0,147.0,22.8,0.5326,-0.0596,5.12,0.441,0.0588,64.2,0.578,0.7818,42.1,albacore,0.9083394904477898,-4000.0,0.0,500.0,300.0
2020-05-15,2020,5,136,23.0,152.0,24.17,0.4526,-0.0377,4.83,0.101,0.0616,124.7,0.584,0.587,32.5,albacore,0.266858447291918,-4000.0,0.0,500.0,300.0
2020-06-15,2020,6,167,33.0,138.0,19.07,0.6364,-0.0705,5.8,0.559,0.0122,69.5,0.541,0.9625,37.1,albacore,0.9932754421673377,-3999.994384765625,0.013508989475667477,500.0,300.0
2020-06-15,2020,6,167,29.0,143.0,20.8,0.5564,-0.0754,5.46,0.479,0.0963,25.5,0.556,0.9587,44.5,albacore,0.598219921253645,-3959.65478515625,1.5464833974838257,500.0,300.0
2020-06-15,2020,6,167,26.0,149.0,22.07,0.4964,-0.0664,5.21,0.426,0.0845,87.6,0.566,0.8563,39.8,albacore,0.7286746444591862,-4000.0,0.0,500.0,300.0
2020-06-15,2020,6,167,22.0,154.0,23.73,0.4164,-0.0414,4.88,0.101,0.0479,110.0,0.577,0.6381,29.5,albacore,0.44856354754512573,-4000.0,0.0,500.0,300.0
2020-07-15,2020,7,197,32.0,140.0,18.39,0.6018,-0.0776,5.88,0.541,0.0226,81.4,0.53,0.9142,34.2,albacore,0.5786225216728784,-3954.2109375,1.320077896118164,500.0,300.0
2020-07-15,2020,7,197,28.0,145.0,20.33,0.5218,-0.0776,5.51,0.459,0.0553,24.5,0.548,0.9667,41.5,albacore,0.32577932414072897,-3999.92236328125,0.07026319205760956,500.0,300.0
2020-07-15,2020,7,197,25.0,151.0,21.75,0.4618,-0.0654,5.24,0.113,0.0904,76.6,0.56,0.8773,36.8,albacore,0.6730667052995504,-4000.0,0.0,500.0,300.0
2020-07-15,2020,7,197,21.0,156.0,23.62,0.3818,-0.0378,4.88,0.105,0.085,125.3,0.573,0.6418,27.2,albacore,0.3079860023964309,-4000.0,0.0,500.0,300.0
2020-08-15,2020,8,228,33.0,138.0,17.47,0.6139,-0.0705,6.04,0.559,0.0132,80.6,0.518,0.8236,32.5,albacore,0.8340154075492309,-3999.994384765625,0.013508989475667477,500.0,300.0
2020-08-15,2020,8,228,29.0,143.0,19.5,0.5339,-0.0754,5.66,0.479,0.0859,35.8,0.539,0.9651,39.8,albacore,0.9863560843163517,-3959.65478515625,1.5464833974838257,500.0,300.0
2020-08-15,2020,8,228,26.0,149.0,20.99,0.4739,-0.0664,5.37,0.426,0.1173,71.0,0.553,0.9326,35.1,albacore,0.9140188996627024,-4000.0,0.0,500.0,300.0
2020-08-15,2020,8,228,22.0,154.0,22.96,0.3939,-0.0414,5.0,0.101,0.0562,119.4,0.568,0.7295,26.3,albacore,0.757787440304368,-4000.0,0.0,500.0,300.0
2020-09-15,2020,9,259,34.0,136.0,17.41,0.6309,-0.0555,6.07,0.574,0.0103,103.3,0.519,0.8172,34.8,albacore,0.41051571385249885,-4000.0,0.0,500.0,300.0
2020-09-15,2020,9,259,30.0,141.0,19.36,0.5509,-0.065,5.7,0.5,0.0316,36.0,0.539,0.9639,42.1,albacore,0.6002872973455025,-3080.298095703125,3.6613783836364746,500.0,300.0
2020-09-15,2020,9,259,27.0,147.0,20.81,0.4909,-0.0596,5.42,0.441,0.0993,63.0,0.552,0.9456,37.5,albacore,0.7133781734820854,-4000.0,0.0,500.0,300.0
2020-09-15,2020,9,259,23.0,152.0,22.7,0.4109,-0.0377,5.05,0.101,0.0964,131.7,0.567,0.7654,28.2,albacore,0.28726710578274994,-4000.0,0.0,500.0,300.0
2020-10-15,2020,10,289,33.0,138.0,19.07,0.6102,-0.0446,5.8,0.559,0.0175,60.8,0.541,0.9599,31.2,albacore,0.9661637384970958,-3999.994384765625,0.013508989475667477,500.0,300.0
2020-10-15,2020,10,289,29.0,143.0,20.8,0.5302,-0.0494,5.46,0.479,0.0622,33.8,0.556,0.9542,38.5,albacore,0.8306817710825513,-3959.65478515625,1.5464833974838257,500.0,300.0
2020-10-15,2020,10,289,26.0,149.0,22.07,0.4702,-0.0405,5.21,0.426,0.0785,68.3,0.566,0.8503,34.1,albacore,0.6152879221472715,-4000.0,0.0,500.0,300.0
2020-10-15,2020,10,289,22.0,154.0,23.73,0.3902,-0.0155,4.88,0.101,0.0855,122.8,0.577,0.6305,25.5,albacore,0.8648468952581327,-4000.0,0.0,500.0,300.0
2020-11-15,2020,11,320,32.0,139.0,21.03,0.59,-0.0326,5.49,0.541,0.0201,94.8,0.566,0.9521,28.5,albacore,0.3540059584699964,-3983.155029296875,1.0069959163665771,500.0,300.0
2020-11-15,2020,11,320,28.0,144.0,22.45,0.51,-0.0326,5.19,0.459,0.0747,105.3,0.575,0.8187,35.2,albacore,0.9972884581348785,-3959.768310546875,1.6102532148361206,500.0,300.0
2020-11-15,2020,11,320,25.0,150.0,23.49,0.45,-0.0204,4.98,0.113,0.0925,53.5,0.581,0.6788,31.1,albacore,0.6966438400878648,-4000.0,0.0,500.0,300.0
2020-11-15,2020,11,320,21.0,155.0,24.85,0.37,0.0072,4.69,0.105,0.0586,128.1,0.586,0.4782,22.8,albacore,0.9117818029054382,-4000.0,0.0,500.0,300.0
2020-12-15,2020,12,350,31.0,140.0,22.84,0.57,-0.0234,5.19,0.521,0.0178,72.1,0.587,0.7821,27.1,albacore,0.16205153416243173,-3080.301513671875,3.519994020462036,500.0,300.0
2020-12-15,2020,12,350,27.0,145.0,23.95,0.49,-0.0186,4.95,0.441,0.0895,53.3,0.591,0.624,33.5,albacore,0.751258534489262,-3999.92236328125,0.07026319205760956,500.0,300.0
2020-12-15,2020,12,350,24.0,151.0,24.76,0.43,-0.0034,4.77,0.105,0.0631,51.3,0.593,0.504,29.2,albacore,0.47227705362925587,-4000.0,0.0,500.0,300.0
2020-12-15,2020,12,350,20.0,156.0,25.81,0.35,0.026,4.53,0.113,0.0155,146.5,0.594,0.355,21.5,albacore,0.3370551430446352,-4000.0,0.0,500.0,300.0
2021-01-15,2021,1,15,32.0,138.0,23.66,0.6018,-0.0176,5.09,0.541,0.0221,40.9,0.6,0.6763,30.1,albacore,0.21179538500830403,-3999.161376953125,0.28266847133636475,500.0,300.0
2021-01-15,2021,1,15,28.0,143.0,24.57,0.5218,-0.0176,4.87,0.459,0.0835,58.6,0.601,0.5429,37.2,albacore,0.9844797547440921,-3084.32763671875,2.0251517295837402,500.0,300.0
2021-01-15,2021,1,15,25.0,148.0,25.23,0.4618,-0.0054,4.72,0.113,0.0623,73.7,0.6,0.4471,32.5,albacore,0.8306731799092361,-4000.0,7.846910739317536e-05,500.0,300.0
2021-02-15,2021,2,46,33.0,136.0,23.86,0.6364,-0.0186,5.08,0.559,0.0206,53.1,0.604,0.6521,32.8,albacore,0.2808632622374335,-4000.0,4.266642008587951e-06,500.0,300.0
2021-02-15,2021,2,46,29.0,141.0,24.69,0.5564,-0.0234,4.88,0.479,0.0872,61.3,0.605,0.5295,40.1,albacore,0.15511966513998648,-3659.894287109375,2.5124828815460205,500.0,300.0
2021-02-15,2021,2,46,26.0,146.0,25.3,0.4964,-0.0145,4.73,0.426,0.1017,82.6,0.604,0.4419,35.4,albacore,0.42940579725731365,-4000.0,6.458783900598064e-05,500.0,300.0
2021-03-15,2021,3,74,34.0,134.0,23.19,0.6726,-0.0255,5.2,0.574,0.0062,68.8,0.598,0.7455,35.5,albacore,0.7646233659433715,-4000.0,0.0,500.0,300.0
2021-03-15,2021,3,74,30.0,140.0,24.12,0.5926,-0.035,4.98,0.5,0.0252,62.7,0.6,0.6125,42.8,albacore,0.6324070756670215,-1500.0,0.0013482588110491633,500.0,300.0
2021-03-15,2021,3,74,27.0,145.0,24.79,0.5326,-0.0296,4.82,0.441,0.0903,131.8,0.601,0.5135,38.2,albacore,0.818017532712227,-3999.92236328125,0.07026319205760956,500.0,300.0
2021-04-15,2021,4,105,35.0,133.0,21.68,0.7,-0.0354,5.45,0.287,0.0257,122.7,0.581,0.9163,38.1,albacore,0.8512112230699412,-4000.0,0.0,500.0,300.0
2021-04-15,2021,4,105,31.0,138.0,22.82,0.62,-0.0494,5.2,0.521,0.0295,70.8,0.587,0.7886,45.5,albacore,0.6892434396785354,-3983.155029296875,1.0278156995773315,500.0,300.0
2021-04-15,2021,4,105,28.0,143.0,23.67,0.56,-0.0476,5.01,0.459,0.0737,66.1,0.59,0.6712,40.8,albacore,0.3565711798538187,-3084.32763671875,2.0251517295837402,500.0,300.0
2021-05-15,2021,5,135,34.0,135.0,20.3,0.6726,-0.0555,5.64,0.574,0.0123,82.8,0.56,0.9863,40.8,albacore,0.6895102396401189,-4000.0,0.0,500.0,300.0
2021-05-15,2021,5,135,30.0,140.0,21.74,0.5926,-0.065,5.34,0.5,0.0151,54.1,0.571,0.9021,48.1,albacore,0.44056313184556795,-1500.0,0.0013482588110491633,500.0,300.0
2021-05-15,2021,5,135,27.0,146.0,22.8,0.5326,-0.0596,5.12,0.441,0.1263,17.4,0.578,0.7816,43.5,albacore,0.4795728419808438,-4000.0,0.0001355491258436814,500.0,300.0
2021-06-15,2021,6,166,33.0,137.0,19.07,0.6364,-0.0705,5.8,0.559,0.0269,43.7,0.541,0.9621,38.5,albacore,0.2025498040301805,-4000.0,0.0006457469426095486,500.0,300.0
2021-06-15,2021,6,166,29.0,142.0,20.8,0.5564,-0.0754,5.46,0.479,0.0706,71.9,0.556,0.9588,45.8,albacore,0.4094904113526634,-3942.92333984375,1.0090205669403076,500.0,300.0
2021-06-15,2021,6,166,26.0,148.0,22.07,0.4964,-0.0664,5.21,0.426,0.0813,39.9,0.566,0.8559,41.2,albacore,0.9430828911373629,-4000.0,1.8550616687207366e-07,500.0,300.0
2021-07-15,2021,7,196,32.0,139.0,18.39,0.6018,-0.0776,5.88,0.541,0.0128,79.4,0.53,0.9138,35.8,albacore,0.6175691182873068,-3983.155029296875,1.0069959163665771,500.0,300.0
2021-07-15,2021,7,196,28.0,144.0,20.33,0.5218,-0.0776,5.51,0.459,0.0654,55.2,0.548,0.9667,42.8,albacore,0.8363692744967145,-3959.768310546875,1.6102532148361206,500.0,300.0
2021-07-15,2021,7,196,25.0,150.0,21.75,0.4618,-0.0654,5.24,0.113,0.0809,57.6,0.56,0.8768,38.1,albacore,0.5173037312926367,-4000.0,0.0,500.0,300.0
2021-08-15,2021,8,227,33.0,137.0,17.47,0.6139,-0.0705,6.04,0.559,0.0414,88.6,0.518,0.8227,33.8,albacore,0.727540119208041,-4000.0,0.0006457469426095486,500.0,300.0
2021-08-15,2021,8,227,29.0,142.0,19.5,0.5339,-0.0754,5.66,0.479,0.0395,53.8,0.539,0.9651,40.5,albacore,0.7831768975237247,-3942.92333984375,1.0090205669403076,500.0,300.0
2021-08-15,2021,8,227,26.0,148.0,21.0,0.4739,-0.0664,5.37,0.426,0.0668,78.5,0.553,0.9324,36.2,albacore,0.1723338718729549,-4000.0,1.8550616687207366e-07,500.0,300.0
2021-09-15,2021,9,258,34.0,135.0,17.4,0.6309,-0.0555,6.07,0.574,0.0121,85.3,0.519,0.8161,36.1,albacore,0.12886836882607697,-4000.0,0.0,500.0,300.0
2021-09-15,2021,9,258,30.0,140.0,19.35,0.5509,-0.065,5.7,0.5,0.025,69.8,0.539,0.9637,43.5,albacore,0.7628106634403115,-1500.0,0.0013482588110491633,500.0,300.0
2021-09-15,2021,9,258,27.0,146.0,20.81,0.4909,-0.0596,5.42,0.441,0.056,48.1,0.553,0.9455,38.8,albacore,0.4703947511116927,-4000.0,0.0001355491258436814,500.0,300.0
2021-10-15,2021,10,288,33.0,137.0,19.07,0.6102,-0.0446,5.8,0.559,0.0153,62.8,0.541,0.9595,32.5,albacore,0.8757985926835082,-4000.0,0.0006457469426095486,500.0,300.0
2021-10-15,2021,10,288,29.0,142.0,20.8,0.5302,-0.0494,5.46,0.479,0.1153,58.2,0.556,0.9543,39.8,albacore,0.18790415480841882,-3942.92333984375,1.0090205669403076,500.0,300.0
2021-10-15,2021,10,288,26.0,148.0,22.07,0.4702,-0.0405,5.21,0.426,0.0548,79.8,0.566,0.8499,35.2,albacore,0.9565708273216731,-4000.0,1.8550616687207366e-07,500.0,300.0
